date,actual_rv,jump_share_lag1,jump_event_lag1,HAR_forecast,HAR_C_forecast,HAR_RVJ_forecast,HAR_CJ_forecast,HAR_CJ_cluster_forecast
2019-10-17,7.460867007120493e-06,0.0652956978289282,1.0,1.7785778532639886e-05,1.7538330964701873e-05,1.823844436339318e-05,1.8297251738204665e-05,1.83718330685269e-05
2019-10-18,3.411477418007019e-05,0.18291123043576615,1.0,1.4112958861117711e-05,1.3829479967567153e-05,1.331918941374552e-05,1.3388023917077667e-05,1.3422474150544158e-05
2019-10-21,8.7798111280859e-06,0.0,0.0,2.1564811719521902e-05,2.2630461350995084e-05,2.1180930014538258e-05,2.1578553503280697e-05,2.1709257662147916e-05
2019-10-22,1.3991497535766298e-05,0.0,0.0,1.6057639511301627e-05,1.678186330813623e-05,1.5874902199834054e-05,1.6056230767730778e-05,1.611055828965857e-05
2019-10-23,1.0133805962223117e-05,0.2092005589126088,1.0,1.8212416994703915e-05,1.7920999288455377e-05,1.7903249197930264e-05,1.8240030991304725e-05,1.827742198641724e-05
2019-10-24,1.0948711087035726e-05,0.035105995049396495,1.0,1.6086945217856078e-05,1.6502116185386784e-05,1.6305761306571445e-05,1.6496857878144705e-05,1.65106255803846e-05
2019-10-25,9.393566309227991e-06,0.03393950430649825,1.0,1.6650536914739324e-05,1.7200452380940662e-05,1.621715790148369e-05,1.6273721728961942e-05,1.6279311447507613e-05
2019-10-28,6.064567284661524e-06,0.15511862669519172,1.0,1.3268458353177657e-05,1.3127317088248226e-05,1.258757999438833e-05,1.2599921860700336e-05,1.2603491312969515e-05
2019-10-29,1.4069427028700744e-05,0.2790890285333386,1.0,1.1797501052865731e-05,1.1061294963637389e-05,1.128598801247877e-05,1.139319291502327e-05,1.1394589887982861e-05
2019-10-30,8.958853959497543e-06,0.0019808428258043576,0.0,1.3861097550883399e-05,1.4330397414092164e-05,1.3945570703010706e-05,1.4240715214660531e-05,1.423998582463583e-05
2019-10-31,1.028843755126689e-05,0.0,0.0,1.2515577054417369e-05,1.296615189099767e-05,1.3072383339106534e-05,1.3297575541477656e-05,1.3298753125036136e-05
2019-11-01,3.6759705566243145e-06,0.09933999329279757,1.0,1.2746341173526125e-05,1.2845865215813266e-05,1.3175281485576259e-05,1.3409127218958273e-05,1.3396820608852683e-05
2019-11-04,1.2930761621392554e-05,0.040775606766504324,1.0,9.72639950962753e-06,1.0032900552491502e-05,9.860479573415651e-06,9.946790707632926e-06,9.920883765685364e-06
2019-11-05,1.4281255721518462e-05,0.16422378154852557,1.0,1.3345809361957022e-05,1.3408606808575582e-05,1.2799105479745835e-05,1.2875652222759187e-05,1.2861956560593431e-05
2019-11-06,1.3394818139641691e-05,0.05125148086384789,1.0,1.3676336783424708e-05,1.3969656621135278e-05,1.297039825819329e-05,1.2986321020055591e-05,1.297274789735255e-05
2019-11-07,1.8236896598453826e-05,0.0,0.0,1.4119219117317228e-05,1.4585899116763184e-05,1.3692448897397576e-05,1.3767506783289362e-05,1.3769757851167483e-05
2019-11-08,1.5401451949392882e-05,0.0,0.0,1.6099512554472802e-05,1.681843824393684e-05,1.5917760465322567e-05,1.605615266514025e-05,1.604291987241574e-05
2019-11-11,2.5514383793832784e-05,0.0,0.0,1.7091589235959646e-05,1.7858142478027285e-05,1.745433019173621e-05,1.7569821005383853e-05,1.7560407824570367e-05
2019-11-12,1.0429775265950666e-05,0.03556990589865355,1.0,2.0525383485968598e-05,2.1503941061050724e-05,1.9698963218468118e-05,1.972111916303042e-05,1.9696355451184958e-05
2019-11-13,2.2099857087048418e-05,0.0,0.0,1.6891794632067054e-05,1.7869263032438574e-05,1.714409310663107e-05,1.7093793300841095e-05,1.704764626367618e-05
2019-11-14,2.1349233591846863e-05,0.007355407128735568,0.0,2.0532023168733448e-05,2.1679339404494744e-05,2.07921888464194e-05,2.0815924075550383e-05,2.0779940685103453e-05
2019-11-15,1.1021855968474104e-05,0.1595215725291678,1.0,2.0865471080296588e-05,2.0932393425636496e-05,2.0172509930598228e-05,2.019962502649671e-05,2.018898042406815e-05
2019-11-18,1.3191942083231404e-05,0.0,0.0,1.7946026368583407e-05,1.855160830443411e-05,1.825905736391121e-05,1.816721707303665e-05,1.8172049319440206e-05
2019-11-19,1.0864784073666377e-05,0.0,0.0,1.718271349945787e-05,1.789239543335038e-05,1.794629249046111e-05,1.7841264628682778e-05,1.78384881017527e-05
2019-11-20,1.1219645847321143e-05,0.0,0.0,1.647226623412507e-05,1.7121888418613163e-05,1.7177215525841086e-05,1.7057026179745647e-05,1.705401284675617e-05
2019-11-21,2.474857987744171e-05,0.16756188987783002,1.0,1.531691060693985e-05,1.5168826686298668e-05,1.5207137350269964e-05,1.5163126926071914e-05,1.515919440019941e-05
2019-11-22,1.1003184436263411e-05,0.08283686938224866,1.0,1.8291965658530418e-05,1.871542406062855e-05,1.797414288687047e-05,1.8012360733461595e-05,1.800565926989411e-05
2019-11-25,1.5223287838244592e-05,0.06265659524470849,1.0,1.574739421781305e-05,1.604931591263327e-05,1.5210447982924585e-05,1.5198651739631294e-05,1.5210713894160377e-05
2019-11-26,1.3038232195405569e-05,0.1390447488180686,1.0,1.6977774301522324e-05,1.6782790626536773e-05,1.6135589974289814e-05,1.6200596648242874e-05,1.6233385417256946e-05
2019-11-27,8.721738434442318e-06,0.2732166596258309,1.0,1.677119821922782e-05,1.564009934172089e-05,1.6093695298732113e-05,1.6234092968472846e-05,1.6273789038105952e-05
2019-11-28,1.4455393632856682e-05,0.04983085917451872,1.0,1.5297055970144595e-05,1.5121511014739962e-05,1.4660990615273896e-05,1.4625067145024578e-05,1.4646551474237251e-05
2019-11-29,2.626132522186264e-05,0.0,0.0,1.548196744599367e-05,1.565747782392506e-05,1.5567538792595685e-05,1.5581318884971175e-05,1.5593945898815164e-05
2019-12-02,1.697348129306506e-05,0.02188793874319448,1.0,1.95145725490771e-05,1.9857334945525715e-05,1.8933819289410657e-05,1.908888513905709e-05,1.9085323211512344e-05
2019-12-03,2.034351745869987e-05,0.03466241714220322,1.0,1.8265252618198924e-05,1.870728709932252e-05,1.729873745481977e-05,1.7408249936676102e-05,1.7406914954102614e-05
2019-12-04,1.680418830221575e-05,0.23149703322006418,1.0,1.987536050037436e-05,1.9377492398821716e-05,1.8089407061176683e-05,1.814025266774812e-05,1.8152815744218934e-05
2019-12-05,1.6488020559645836e-05,0.0,0.0,2.012176252561997e-05,2.0677507850746074e-05,2.0014030613734944e-05,1.9977928116670952e-05,1.9985790192633602e-05
2019-12-06,1.3949476746606997e-05,0.0,0.0,2.027854276421006e-05,2.0844307512870615e-05,2.0150580677153773e-05,2.012200385638944e-05,2.015119909653744e-05
2019-12-09,1.0401968459841172e-05,0.20964630020253464,1.0,1.831013852093905e-05,1.7694575042698914e-05,1.8008867092722324e-05,1.8047880304611624e-05,1.8054470210334845e-05
2019-12-10,7.901328393808158e-06,0.0,0.0,1.6574819767873542e-05,1.6743163903883747e-05,1.7840508744929778e-05,1.7734611838124784e-05,1.772712984670108e-05
2019-12-11,1.1979783859859752e-05,0.02480923439665405,1.0,1.432631880611948e-05,1.4842348754302496e-05,1.4335116524335725e-05,1.4278431366596097e-05,1.426434617157905e-05
2019-12-12,2.1981181886700188e-05,0.08443443670329882,1.0,1.4806632413475327e-05,1.5041546201686596e-05,1.4379575757578354e-05,1.437709413149265e-05,1.4380040755522288e-05
2019-12-13,3.433536436381905e-05,0.047925092928515614,1.0,1.743349456160986e-05,1.7751979835780312e-05,1.659074585832111e-05,1.6604526822936033e-05,1.6603917669020237e-05
2019-12-16,1.5732069855193916e-05,0.0,0.0,2.1957507021205853e-05,2.3077697864304694e-05,2.1222458445295792e-05,2.1389423076786818e-05,2.1377525394076097e-05
2019-12-17,1.99239813258211e-05,0.16972654408750648,1.0,1.9467688462137812e-05,1.9373415971317323e-05,1.8037686819054612e-05,1.822233562849385e-05,1.8220093857560516e-05
2019-12-18,8.273681107746394e-06,0.1799263449044762,1.0,2.173910821585717e-05,2.122377853656861e-05,2.086201632162367e-05,2.1142870632137468e-05,2.111346750169014e-05
2019-12-19,1.926568061044053e-05,0.05005676445950626,1.0,1.8004290191370237e-05,1.805181271730308e-05,1.7686233291591096e-05,1.774488057044206e-05,1.7670115960328794e-05
2019-12-20,4.802752964790843e-05,0.01640863510941519,1.0,2.0886866531463947e-05,2.1241200019261888e-05,2.045956583662614e-05,2.057791707847576e-05,2.047441902962452e-05
2019-12-23,1.7448153269676274e-05,0.0,0.0,2.6879426674607766e-05,2.7639519196642707e-05,2.653486892604156e-05,2.6997119230366387e-05,2.7041429278145648e-05
2019-12-24,8.898657447313e-06,0.20032215438695072,1.0,2.2354487647754225e-05,2.181637388649611e-05,2.1139196875035733e-05,2.1458335614922853e-05,2.1457679206904405e-05
2019-12-25,5.109873742287305e-06,0.14497400004071714,1.0,1.865133164021718e-05,1.8548330739766723e-05,1.7809660712440524e-05,1.809920760468298e-05,1.805291084132697e-05
2019-12-26,4.7000219413452826e-06,0.20309757659746389,1.0,1.628034714123184e-05,1.584204671649438e-05,1.587102708094697e-05,1.6298232250117682e-05,1.6189680130210625e-05
2019-12-27,1.590619859531467e-05,0.0,0.0,1.4482699312777185e-05,1.4785254923434609e-05,1.55157853370364e-05,1.5780428157498847e-05,1.5560289828308837e-05
2019-12-30,1.1202201201942296e-05,0.1396942341764933,1.0,1.4833678317425497e-05,1.4321736363196483e-05,1.4997758484956763e-05,1.498189275611717e-05,1.4854156028293403e-05
2019-12-31,1.4301376042533996e-05,0.0,0.0,1.2939002674871283e-05,1.329417334589366e-05,1.3619667454318999e-05,1.3698576917825293e-05,1.355826337099822e-05
2020-01-02,1.4326470903746078e-05,0.02571531860973601,1.0,1.4328413277687235e-05,1.4819568023577715e-05,1.4519380701486424e-05,1.4603500249071829e-05,1.449816560430817e-05
2020-01-03,5.890854675130141e-05,0.05931150485234135,1.0,1.5523013691473255e-05,1.5963021572937728e-05,1.5034185429670185e-05,1.5006558708108785e-05,1.4935603695319763e-05
2020-01-06,2.3949347365181938e-05,0.217241078459879,1.0,2.8853560471281805e-05,2.7073495936786385e-05,2.651249991706656e-05,2.5998667798215056e-05,2.5898295273233332e-05
2020-01-07,4.368533804151508e-05,0.0,0.0,2.4727537341796542e-05,2.4633066503548802e-05,2.4734286734700918e-05,2.4069695350871168e-05,2.394359997797067e-05
2020-01-08,5.068845297414244e-05,0.0,0.0,3.1689132328886375e-05,3.1918249855922595e-05,3.166521607809237e-05,3.12633469436495e-05,3.114710530833641e-05
2020-01-09,2.340993856868325e-05,0.0,0.0,3.666261554821763e-05,3.7177612551807624e-05,3.769615606676375e-05,3.7429048252116316e-05,3.732159153428005e-05
2020-01-10,2.919468955366427e-05,0.039305237374358204,1.0,3.188567742027577e-05,3.186188197545707e-05,3.24478588530707e-05,3.1964524392479934e-05,3.17748025029832e-05
2020-01-13,3.186127136898585e-05,0.0,0.0,3.109965641744099e-05,3.251038820693646e-05,3.169891453359257e-05,3.1679530614609366e-05,3.154385543882859e-05
2020-01-14,1.140118396247744e-05,0.13842766330379203,1.0,3.2531868264402126e-05,3.252190532831061e-05,3.144302918947158e-05,3.154907139958531e-05,3.1469589002555096e-05
2020-01-15,1.8875004671763144e-05,0.10067213223033039,1.0,2.3716065258210587e-05,2.3684012708065004e-05,2.2972139227674728e-05,2.2996134243889596e-05,2.2944393246315823e-05
2020-01-16,3.039000755086864e-05,0.025661442910914063,1.0,2.3384816692946775e-05,2.384650040473749e-05,2.2506290317472225e-05,2.246076262632941e-05,2.240832037223927e-05
2020-01-17,2.2023720474625204e-05,0.06079011721249399,1.0,2.669219749319141e-05,2.703102145543116e-05,2.540677336287629e-05,2.5454862602040755e-05,2.5370399267339784e-05
2020-01-20,1.6415834558114152e-05,0.0,0.0,2.424288546285271e-05,2.48417219093334e-05,2.3489955471121278e-05,2.3469211607685264e-05,2.3413420959217175e-05
2020-01-30,0.0002589430703734889,0.1272948449640685,1.0,2.131209159846066e-05,2.135700765568821e-05,1.9753704535350672e-05,1.9863449627965268e-05,1.9833246944788214e-05
2020-01-31,9.133223597288363e-05,0.0,0.0,7.21431556732635e-05,7.523106987270319e-05,7.037644614546164e-05,7.196662952849422e-05,7.191888281940117e-05
2020-02-03,0.000251276687555748,0.11931803305144612,1.0,6.432386969061966e-05,6.364755101743262e-05,6.194192812443409e-05,6.272032165275503e-05,6.262303624061289e-05
2020-02-04,3.7180963380888044e-05,0.04383544602338887,1.0,0.00010335877838140279,0.00010365614657559172,0.00010140487385200518,0.0001022185642122275,0.00010247694409337632
2020-02-05,8.90835619452008e-05,0.05773523930811828,1.0,6.880134994238077e-05,6.794997891705097e-05,6.622009767854203e-05,6.629110459454939e-05,6.624215823494191e-05
2020-02-06,3.4217561199584885e-05,0.0,0.0,8.846463097601057e-05,8.906378612295425e-05,8.671760022872712e-05,8.636982475947988e-05,8.64013150842811e-05
2020-02-07,3.340750950382904e-05,0.07985970130520738,1.0,5.9976721768056024e-05,5.9041016894733414e-05,5.6881849833153766e-05,5.646731666465109e-05,5.634584752321297e-05
2020-02-10,6.162603050034515e-05,0.0,0.0,5.595727003014084e-05,5.676078036665223e-05,5.437538713693237e-05,5.384069905914334e-05,5.366074637888153e-05
2020-02-11,1.8560126473401645e-05,0.0,0.0,4.943384973318592e-05,5.1422552896405664e-05,4.90192378197956e-05,4.9151788967598383e-05,4.8972809844621896e-05
2020-02-12,1.9961122429624968e-05,0.0,0.0,3.700719320955114e-05,3.8437952264071224e-05,3.749379773184443e-05,3.7271426262476606e-05,3.698205908267881e-05
2020-02-13,3.261863024272537e-05,0.0,0.0,3.179076041956482e-05,3.325511893981654e-05,3.206012621821319e-05,3.191015850572912e-05,3.1706962893478504e-05
2020-02-14,1.8541487603193405e-05,0.013547464709624979,1.0,3.5038034506295674e-05,3.689516473588438e-05,3.477075626197837e-05,3.456315200216751e-05,3.430991171329616e-05
2020-02-17,1.1344096574204173e-05,0.015593739845771873,1.0,2.964813725120534e-05,3.1143151710437524e-05,2.8615856776089226e-05,2.8406195503089075e-05,2.8153532986226297e-05
2020-02-18,4.098567025466885e-05,0.11940310744092261,1.0,2.1820453435226284e-05,2.2380324024670826e-05,2.0335880471140994e-05,2.0406949150259952e-05,2.0162919837727957e-05
2020-02-19,4.12107425955367e-05,0.27216097941131373,1.0,3.1713822187563996e-05,2.9967734965867174e-05,2.913496922101773e-05,2.898854952043697e-05,2.8684531208018767e-05
2020-02-20,3.6300488583853166e-05,0.10549150496242536,1.0,3.444127358235975e-05,3.3651929974134525e-05,3.306947335839666e-05,3.293127274564519e-05,3.277336207851252e-05
2020-02-21,6.304229501716189e-05,0.0,0.0,3.401329144181792e-05,3.4121969370518664e-05,3.448349269873727e-05,3.434827847686333e-05,3.408919035742025e-05
2020-02-24,5.581290179058592e-05,0.33648791628915187,1.0,4.360345311759785e-05,3.818645612734473e-05,4.2697810397867845e-05,4.202695893720671e-05,4.1797047195529155e-05
2020-02-25,6.36207761640521e-05,0.0,0.0,4.7055390633391434e-05,4.590978068326139e-05,5.060584944061472e-05,5.025297800954643e-05,5.0131751117527494e-05
2020-02-26,4.989912935229179e-05,0.057462072909711594,1.0,5.083960982517791e-05,4.99337573369772e-05,5.1555802447891186e-05,5.120214558860987e-05,5.119464004826688e-05
2020-02-27,6.747631704829613e-05,0.0,0.0,4.908239827324504e-05,4.922438108525605e-05,5.120053120223686e-05,5.0798456315408105e-05,5.080540930976553e-05
2020-03-02,7.50878228896407e-05,0.0,0.0,5.549963581545502e-05,5.5867670404032356e-05,5.7900111338536994e-05,5.777865164946804e-05,5.7831716631243966e-05
2020-03-03,5.228874780676774e-05,0.0,0.0,5.8372768693282776e-05,6.067019112748209e-05,5.8355068139621325e-05,5.827162129231478e-05,5.8333379292594035e-05
2020-03-04,4.7913772716384036e-05,0.0,0.0,5.2506952185155154e-05,5.431893457490543e-05,5.256083371306852e-05,5.2292785068760794e-05,5.234657233375416e-05
2020-03-05,2.427487220855432e-05,0.13204785390803672,1.0,5.006906256374715e-05,5.000765316530994e-05,4.857953899099721e-05,4.855451392317948e-05,4.86113890121298e-05
2020-03-06,4.76851751134829e-05,0.1247360146957978,1.0,4.0074992680796975e-05,3.970202039898485e-05,3.905749203092258e-05,3.91182727108812e-05,3.9135096600896936e-05
2020-03-09,0.0001592960823992336,0.0,0.0,4.499300029173029e-05,4.620935416004089e-05,4.573721217999534e-05,4.5922125200925526e-05,4.592429382470625e-05
2020-03-10,0.00016096987858334817,0.09146056137112218,1.0,6.801227701487214e-05,6.721283236940263e-05,6.59761903343972e-05,6.6005556209676e-05,6.60496083140895e-05
2020-03-11,8.94457448539374e-05,0.08428968308774872,1.0,7.995435856225274e-05,7.80223807312964e-05,7.77059331386908e-05,7.762982669233693e-05,7.775088720670584e-05
2020-03-12,0.0005240630952799009,0.0,0.0,7.356064057756313e-05,7.357604790891772e-05,7.41213122044775e-05,7.355460617687819e-05,7.364230310020671e-05
2020-03-13,0.0015384439010693582,0.0,0.0,0.0001648786592792565,0.00016695126605755856,0.00016543167528313132,0.00016604827367468883,0.00016608597351171913
2020-03-16,0.00040082654100617694,0.0,0.0,0.00039562850212558214,0.00039851325275916524,0.00039838029343313553,0.00040339693975185417,0.0004032309328766291
2020-03-17,0.0008757584823312777,0.09774365636695588,1.0,0.0003013264869025212,0.0002909721521232895,0.00028978655570735984,0.00028975394730348274,0.0002892352851731039
2020-03-18,0.00040654579555534406,0.0,0.0,0.0004462274104458039,0.0004450983962047698,0.00045223129162915685,0.00045133956220646106,0.000451139770255684
2020-03-19,0.0011392824354850423,0.09123789313723271,1.0,0.00038944597175664903,0.0003748020300525536,0.00037816550627720676,0.0003774103882315167,0.00037760904195634014
2020-03-20,0.0010448996487061935,0.17417971136619195,1.0,0.0005928835219849883,0.0005460524243709288,0.0005734311488639289,0.0005730997592115686,0.0005736573024052049
2020-03-23,0.0007016477243482923,0.09928692787461132,1.0,0.0005762958359156736,0.0005365323699424038,0.0005698310902661945,0.0005632073506842053,0.0005638750602451108
2020-03-24,0.00035099818518391404,0.0,0.0,0.0005576183171295926,0.0005383130541201264,0.0005764845459532744,0.0005671364690427518,0.0005678351259220907
2020-03-25,0.00043874783867415965,0.37451283047193873,1.0,0.00043283871498885925,0.00036124635385353254,0.00042549708377485033,0.0004231664715746482,0.0004235075399038573
2020-03-26,0.0005521984607238417,0.0,0.0,0.0004656660302992429,0.00044529897188583993,0.0005058685942542765,0.0005025793005244202,0.0005026006200155389
2020-03-27,0.0003404706197187252,0.0,0.0,0.0004592875407999547,0.00045330469601413686,0.0004887950985630812,0.0004900243756255558,0.0004898240213848414
2020-03-30,0.00045754085164956634,0.0005086160187103936,0.0,0.00035453389365845483,0.00035615337785834493,0.0003746505911478292,0.00037575075640823954,0.0003757427957051606
2020-03-31,0.00023671599081939626,0.11255837527311253,1.0,0.00036795525362266025,0.000354353332985633,0.00037311110772266073,0.00037432896858862526,0.00037430133041791043
2020-04-01,9.984646530745747e-05,0.0,0.0,0.00030083094829271695,0.00030843648137252614,0.0003032930771442097,0.0003002952520376679,0.0003003709826269197
2020-04-06,0.00022425677199863338,0.0,0.0,0.0002125922540415283,0.00021774809134738525,0.0002139845096711678,0.0002107737199766043,0.00021083794026746587
2020-04-07,0.00011583500515833535,0.0,0.0,0.00023439754277427725,0.00024126814606427417,0.00023474147660498078,0.00023220497754937203,0.0002322833130874713
2020-04-08,0.00012694818941145616,0.0,0.0,0.00017709894887080015,0.00018196960506204857,0.00017712846644849572,0.00017411040647032067,0.00017434412419921422
2020-04-09,0.00012001546189687277,0.010996714537138814,1.0,0.00014983558314904911,0.00015854825607343367,0.0001430397786315304,0.00014232779827608776,0.0001425327994454731
2020-04-10,3.5749051578051074e-05,0.011003930670099367,1.0,0.00013550943118154223,0.0001435438566173257,0.00012807364837074298,0.00012771809285605338,0.0001278743480823975
2020-04-13,7.145104803724506e-05,0.0,0.0,9.016323293884508e-05,9.556503946965255e-05,8.761874725757747e-05,8.72600027179497e-05,8.740167338499825e-05
2020-04-14,7.364880027788097e-05,0.03961438294633314,1.0,9.122591311103625e-05,9.617748411933263e-05,8.467949851294418e-05,8.479947543552271e-05,8.499111640056726e-05
2020-04-15,7.223445786989827e-05,0.17935463710446112,1.0,8.694818652819282e-05,8.66315873893742e-05,8.073837858871074e-05,8.172971530196993e-05,8.188970763238712e-05
2020-04-16,6.309268293280435e-05,0.0,0.0,7.979058879724258e-05,8.372450366249839e-05,7.995830903804323e-05,8.052331805306335e-05,8.060995202261406e-05
2020-04-17,0.00017292443044250006,0.0,0.0,6.92425058425552e-05,7.241142412192643e-05,7.00914305485159e-05,7.025989552078755e-05,7.027878930998183e-05
2020-04-20,7.842837083094027e-05,0.0,0.0,0.00011306472605329918,0.00011819338603929296,0.00011431918991934887,0.00011557664494085999,0.00011567861313580082
2020-04-21,0.00019984246522496103,0.0804134478841574,1.0,9.191958790411014e-05,9.305810435187475e-05,8.987156461194257e-05,9.036061475500048e-05,9.038255773040883e-05
2020-04-22,0.0001249350918084377,0.0,0.0,0.00013509628522398443,0.00014150139833533367,0.00013465157761614644,0.0001351537090920415,0.0001352162098121752
2020-04-23,0.00020740900937449972,0.0,0.0,0.00012380986177476852,0.00012924391172626723,0.00012381451237216336,0.00012392221791279333,0.00012401734699665166
2020-04-24,6.966366276574925e-05,0.0,0.0,0.00015563319642618035,0.00016203444566630364,0.0001557042417981858,0.00015605248457030413,0.00015630191631607303
2020-04-27,4.828991597940752e-05,0.0,0.0,0.00010739562234151201,0.00011140686914017827,0.00010775251352420101,0.00010728900426115996,0.00010736433636913812
2020-04-28,7.765961293534007e-05,0.0,0.0,9.405668233158992e-05,9.825347667701307e-05,9.407940454902392e-05,9.31683381859942e-05,9.317969859225965e-05
2020-04-29,7.231939732653597e-05,0.14699466541798872,1.0,9.392846963286946e-05,9.365469750941662e-05,9.01646749805766e-05,9.040757089592453e-05,9.042022058675088e-05
2020-04-30,5.3466063958375765e-05,0.09404228216318376,1.0,8.589621159227574e-05,8.627380056814198e-05,8.375134201279432e-05,8.396625001336173e-05,8.397700890496329e-05
2020-05-04,0.00016923661522534153,0.13463644839485278,1.0,6.393553307847975e-05,6.253234961640082e-05,6.257639155774066e-05,6.252629018364261e-05,6.253374488486683e-05
2020-05-05,5.719192534768242e-05,0.0,0.0,9.834694842754108e-05,0.00010076012759330444,0.00010118207211816159,0.00010242132377493904,0.00010243240421016298
2020-05-06,9.07497322122386e-05,0.0003628336281988156,0.0,7.49389621428596e-05,7.640098041266761e-05,7.729073837144645e-05,7.774275411350386e-05,7.771843024757066e-05
2020-05-07,7.227427060882625e-05,0.020521563120592046,1.0,8.551851954854164e-05,8.787520548234098e-05,8.364247098185315e-05,8.388472730190765e-05,8.389831983182769e-05
2020-05-08,8.641571393369667e-05,0.03413893538447436,1.0,8.020352694520401e-05,8.239597408392695e-05,7.733877698451294e-05,7.738834985339984e-05,7.742249295564026e-05
2020-05-11,4.61002399153134e-05,0.0,0.0,8.70332139216866e-05,9.085939728060944e-05,8.513499969894269e-05,8.493464728970977e-05,8.499245122553921e-05
2020-05-12,7.560918482890208e-05,0.0,0.0,6.318153135264491e-05,6.614342048793337e-05,6.174488293415238e-05,6.146758254322243e-05,6.148921646059108e-05
2020-05-13,5.285844465064693e-05,0.0,0.0,7.32960774396326e-05,7.677212132797451e-05,7.159562292154842e-05,7.144733728564537e-05,7.147027845810924e-05
2020-05-14,6.599790395422465e-05,0.0,0.0,6.338007169918155e-05,6.660438111709917e-05,6.255169373343688e-05,6.23703675928351e-05,6.238856007285992e-05
2020-05-15,8.814691758174894e-05,0.0,0.0,6.63171434149092e-05,7.003253163981293e-05,6.589757283377821e-05,6.579611150289347e-05,6.581698008674274e-05
2020-05-18,5.44053294830185e-05,0.13508714271079858,1.0,7.165771640219972e-05,7.168464236161851e-05,6.895094980596834e-05,6.87704550665865e-05,6.880276585910321e-05
2020-05-19,4.4037451555910867e-05,0.059853460059090396,1.0,6.431930582976438e-05,6.523217572080668e-05,6.28026607710571e-05,6.238811707015809e-05,6.241320412178175e-05
2020-05-20,3.5610534336084175e-05,0.13028961549873777,1.0,5.782572950558126e-05,5.6858730882649294e-05,5.632064752831091e-05,5.6243086804512854e-05,5.625944323556015e-05
2020-05-21,6.423582203397528e-05,0.09683945348461533,1.0,5.269870506396091e-05,5.183877067333881e-05,5.193081816956145e-05,5.185740575210915e-05,5.1866014249049444e-05
2020-05-22,6.60185408827527e-05,0.0,0.0,6.081464496958037e-05,6.153083570898212e-05,6.242899823613463e-05,6.250155354820307e-05,6.251447910990064e-05
2020-05-25,0.00012751972756808072,0.2886188755578957,1.0,5.827223352090593e-05,5.311526471126915e-05,5.6955144327040776e-05,5.705863850189024e-05,5.708494051767403e-05
2020-05-26,5.735666488535419e-05,0.343167742010159,1.0,7.84478829222427e-05,6.57728763666653e-05,8.150594493502796e-05,7.931585480081585e-05,7.934447204856558e-05
2020-05-27,4.291860629192579e-05,0.0556291768024068,1.0,6.485099077240648e-05,5.991660558672541e-05,6.950152873262962e-05,6.72849826228533e-05,6.729610733849936e-05
2020-05-28,0.00011623010222165196,0.0788297426483305,1.0,6.080286222171241e-05,5.5876755794445405e-05,6.443668310704962e-05,6.243350438891019e-05,6.240956396830716e-05
2020-05-29,5.978917384735728e-05,0.02327835514381074,1.0,8.421034925411864e-05,7.945325040517438e-05,8.983459131551651e-05,8.845050160167986e-05,8.847683696693387e-05
2020-06-01,4.045524500244859e-05,0.0,0.0,7.07608050984061e-05,6.885351384732988e-05,7.408373387052888e-05,7.250311257825365e-05,7.251458998903085e-05
2020-06-02,3.041525061071336e-05,0.010714888012801087,1.0,5.635201586278869e-05,5.8061823581008586e-05,5.341996200898441e-05,5.308821473305639e-05,5.311251284059922e-05
2020-06-03,3.999970215296533e-05,0.0,0.0,4.994078690104076e-05,5.1891962689996095e-05,4.8689740356629065e-05,4.84340059484895e-05,4.8449074019119206e-05
2020-06-04,4.9311995986188424e-05,0.0455080453621503,1.0,5.260918593693595e-05,5.414137017035417e-05,4.918821462602696e-05,4.8814759732673e-05,4.881304203714977e-05
2020-06-05,1.98906265889174e-05,0.02891243632366464,1.0,4.8195959544046855e-05,5.0185211237553506e-05,4.514454987471929e-05,4.498943616453618e-05,4.497223292074553e-05
2020-06-08,4.282989073924531e-05,0.0,0.0,3.44020350495885e-05,3.606023649867718e-05,3.324522514637695e-05,3.304793436578228e-05,3.302465994835216e-05
2020-06-09,5.663732622009864e-05,0.12275198059269389,1.0,4.177628163840336e-05,4.187922829453979e-05,3.941916126460804e-05,3.9352579368451433e-05,3.933279001519535e-05
2020-06-10,3.682611066773139e-05,0.29803832766837945,1.0,4.797204281079205e-05,4.345703525230945e-05,4.6461795850646846e-05,4.599303846214687e-05,4.597435893440937e-05
2020-06-11,8.391833602941044e-05,0.0,0.0,4.2749976238000575e-05,4.242440560568638e-05,4.468602279062153e-05,4.402406005870068e-05,4.3981366211301075e-05
2020-06-12,9.561164027280303e-05,0.0,0.0,5.696222498904207e-05,5.723524607758668e-05,5.993346189542194e-05,5.981047977518289e-05,5.9862262204342715e-05
2020-06-15,0.00011598965898244406,0.0,0.0,6.837505026703844e-05,6.913615847371214e-05,7.215000528305494e-05,7.277008465784375e-05,7.304277782140103e-05
2020-06-16,4.025855112296471e-05,0.0,0.0,8.058196489598056e-05,8.232230495680692e-05,8.419634608483671e-05,8.49173269032861e-05,8.559072541202591e-05
2020-06-17,6.58728331286009e-05,0.10240268290510068,1.0,6.007535562806142e-05,6.0430683941924155e-05,5.739911736647064e-05,5.73072983957618e-05,5.74872194139835e-05
