date,delivery_month,expiry,bdays_to_expiry,calendar_days_to_expiry,ret,abs_ret,r2,month,year,near_expiry_5bd,far_expiry_15bd,log_abs_ret,lag_log_abs_ret,bucket
2006-08-18,2006-09,2006-08-29,7,11,0.006259307568007333,0.006259307568007333,3.917893123091388e-05,8,2006,0,0,-5.073525962807539,-4.47005953220516,mid_6_14bd
2006-08-21,2006-09,2006-08-29,6,8,-0.016024285069403732,0.016024285069403732,0.0002567777119855154,8,2006,0,0,-4.133587487291272,-5.073525962807539,mid_6_14bd
2006-08-22,2006-09,2006-08-29,5,7,0.056352910912180525,0.056352910912180525,0.0031756505682761548,8,2006,1,0,-2.8761036369618274,-4.133587487291272,near_0_5bd
2006-08-23,2006-09,2006-08-29,4,6,-0.019160695384419536,0.019160695384419536,0.0003671322476145161,8,2006,1,0,-3.954842024737158,-2.8761036369618274,near_0_5bd
2006-08-24,2006-09,2006-08-29,3,5,0.029241010700542077,0.029241010700542077,0.0008550367067892162,8,2006,1,0,-3.5321488810563757,-3.954842024737158,near_0_5bd
2006-08-25,2006-09,2006-08-29,2,4,0.010958253564322075,0.010958253564322075,0.00012008332117997745,8,2006,1,0,-4.513571105226615,-3.5321488810563757,near_0_5bd
2006-08-28,2006-09,2006-08-29,1,1,-0.10060570920001193,0.10060570920001193,0.010121508723637365,8,2006,1,0,-2.2965363316912755,-4.513571105226615,near_0_5bd
2006-08-29,2006-09,2006-08-29,0,0,0.05178758867085536,0.05178758867085536,0.0026819543403417065,8,2006,1,0,-2.9605854499148454,-2.2965363316912755,near_0_5bd
2006-08-30,2006-10,2006-09-27,20,28,-0.08031172264069489,0.08031172264069489,0.006449972793515904,8,2006,0,1,-2.521827231716582,-2.9605854499148454,far_15plus_bd
2006-08-31,2006-10,2006-09-27,19,27,-0.03923344910768433,0.03923344910768433,0.0015392635288852565,8,2006,0,1,-3.2382001143402106,-2.521827231716582,far_15plus_bd
2006-09-01,2006-10,2006-09-27,18,26,-0.028681212574839975,0.028681212574839975,0.0008226119547631587,9,2006,0,1,-3.5514781192654437,-3.2382001143402106,far_15plus_bd
2006-09-04,2006-10,2006-09-27,17,23,-0.008887436257542068,0.008887436257542068,7.898652323187336e-05,9,2006,0,1,-4.723004143967512,-3.5514781192654437,far_15plus_bd
2006-09-05,2006-10,2006-09-27,16,22,0.036079474303275745,0.036079474303275745,0.0013017284660007348,9,2006,0,1,-3.3220034379961896,-4.723004143967512,far_15plus_bd
2006-09-06,2006-10,2006-09-27,15,21,-0.012329359880442951,0.012329359880442951,0.0001520131150614762,9,2006,0,1,-4.395690774847971,-3.3220034379961896,far_15plus_bd
2006-09-07,2006-10,2006-09-27,14,20,-0.04228999857164649,0.04228999857164649,0.001788443979189862,9,2006,0,0,-3.163181015299648,-4.395690774847971,mid_6_14bd
2006-09-08,2006-10,2006-09-27,13,19,-0.007548485581634172,0.007548485581634172,5.697963457613898e-05,9,2006,0,0,-4.886275852925381,-3.163181015299648,mid_6_14bd
2006-09-11,2006-10,2006-09-27,12,16,-0.0008814657817504649,0.0008814657817504649,7.769819243969583e-07,9,2006,0,0,-7.032790544128998,-4.886275852925381,mid_6_14bd
2006-09-12,2006-10,2006-09-27,11,15,-0.01707622335120169,0.01707622335120169,0.0002915974039401259,9,2006,0,0,-4.070009671097057,-7.032790544128998,mid_6_14bd
2006-09-13,2006-10,2006-09-27,10,14,-0.02268082394548027,0.02268082394548027,0.0005144197748458712,9,2006,0,0,-3.786191382479616,-4.070009671097057,mid_6_14bd
2006-09-14,2006-10,2006-09-27,9,13,-0.1078308255250723,0.1078308255250723,0.011627486933418583,9,2006,0,0,-2.227182436572996,-3.786191382479616,mid_6_14bd
2006-09-15,2006-10,2006-09-27,8,12,0.018230133198392975,0.018230133198392975,0.0003323377564311497,9,2006,0,0,-4.004624531039017,-2.227182436572996,mid_6_14bd
2006-09-18,2006-10,2006-09-27,7,9,-0.008061301759152158,0.008061301759152158,6.498458605210967e-05,9,2006,0,0,-4.820556185174672,-4.004624531039017,mid_6_14bd
2006-09-19,2006-10,2006-09-27,6,8,0.01286711157898808,0.01286711157898808,0.00016556256038612911,9,2006,0,0,-4.353002998599425,-4.820556185174672,mid_6_14bd
2006-09-20,2006-10,2006-09-27,5,7,-0.015095346959333756,0.015095346959333756,0.00022786949982266685,9,2006,1,0,-4.193302487652332,-4.353002998599425,near_0_5bd
2006-09-21,2006-10,2006-09-27,4,6,-0.030892096064629695,0.030892096064629695,0.0009543215992663095,9,2006,1,0,-3.477222548371401,-4.193302487652332,near_0_5bd
2006-09-22,2006-10,2006-09-27,3,5,-0.03274107977186213,0.03274107977186213,0.0010719783046274395,9,2006,1,0,-3.41909418517576,-3.477222548371401,near_0_5bd
2006-09-25,2006-10,2006-09-27,2,2,-0.03340234818037152,0.03340234818037152,0.0011157168639627686,9,2006,1,0,-3.3990991391023657,-3.41909418517576,near_0_5bd
2006-09-26,2006-10,2006-09-27,1,1,0.01133222185272961,0.01133222185272961,0.00012841925211948252,9,2006,1,0,-4.480016879606322,-3.3990991391023657,near_0_5bd
2006-09-27,2006-10,2006-09-27,0,0,-0.07451590923062348,0.07451590923062348,0.005552620728466518,9,2006,1,0,-2.596729209811742,-4.480016879606322,near_0_5bd
2006-09-28,2006-11,2006-10-27,21,29,0.24959376736086197,0.24959376736086197,0.06229704870538809,9,2006,0,1,-1.387916606805725,-2.596729209811742,far_15plus_bd
2006-09-29,2006-11,2006-10-27,20,28,0.04141523314381815,0.04141523314381815,0.0017152215363568132,9,2006,0,1,-3.184082370080771,-1.387916606805725,far_15plus_bd
2006-10-02,2006-11,2006-10-27,19,25,0.004084217752727037,0.004084217752727037,1.668083465169069e-05,10,2006,0,1,-5.50038024664972,-3.184082370080771,far_15plus_bd
2006-10-03,2006-11,2006-10-27,18,24,0.020347956759474886,0.020347956759474886,0.00041403934428545973,10,2006,0,1,-3.8947256332982914,-5.50038024664972,far_15plus_bd
2006-10-04,2006-11,2006-10-27,17,23,0.04016195133543445,0.04016195133543445,0.0016129823350698052,10,2006,0,1,-3.2148103168707305,-3.8947256332982914,far_15plus_bd
2006-10-05,2006-11,2006-10-27,16,22,0.049306330877857234,0.049306330877857234,0.0024311142646367377,10,2006,0,1,-3.009682509640128,-3.2148103168707305,far_15plus_bd
2006-10-06,2006-11,2006-10-27,15,21,0.02027577324371801,0.02027577324371801,0.00041110698063067123,10,2006,0,1,-3.8982792231888515,-3.009682509640128,far_15plus_bd
2006-10-09,2006-11,2006-10-27,14,18,0.0003111162205883666,0.0003111162205883666,9.679330271318918e-08,10,2006,0,0,-8.072134937630604,-3.8982792231888515,mid_6_14bd
2006-10-10,2006-11,2006-10-27,13,17,0.005738701960206023,0.005738701960206023,3.293270018807245e-05,10,2006,0,0,-5.160347993307779,-8.072134937630604,mid_6_14bd
2006-10-11,2006-11,2006-10-27,12,16,-0.05010559436712706,0.05010559436712706,0.0025105705868830753,10,2006,0,0,-2.9936026554586563,-5.160347993307779,mid_6_14bd
2006-10-12,2006-11,2006-10-27,11,15,-0.061702442515354596,0.061702442515354596,0.0038071914123606384,10,2006,0,0,-2.78541555521307,-2.9936026554586563,mid_6_14bd
2006-10-13,2006-11,2006-10-27,10,14,-0.021502470805555948,0.021502470805555948,0.00046235625074378584,10,2006,0,0,-3.8395409240608394,-2.78541555521307,mid_6_14bd
2006-10-16,2006-11,2006-10-27,9,11,0.12990224519973906,0.12990224519973906,0.01687459330793313,10,2006,0,0,-2.0409653733255717,-3.8395409240608394,mid_6_14bd
2006-10-17,2006-11,2006-10-27,8,10,-0.00031039191483621566,0.00031039191483621566,9.634314079569256e-08,10,2006,0,0,-8.074458262818542,-2.0409653733255717,mid_6_14bd
2006-10-18,2006-11,2006-10-27,7,9,0.05511248071363233,0.05511248071363233,0.003037385530410496,10,2006,0,0,-2.898360933697824,-8.074458262818542,mid_6_14bd
2006-10-19,2006-11,2006-10-27,6,8,0.04664017771897891,0.04664017771897891,0.0021753061776579367,10,2006,0,0,-3.0652714859941517,-2.898360933697824,mid_6_14bd
2006-10-20,2006-11,2006-10-27,5,7,0.015167646918433957,0.015167646918433957,0.0002300575130422791,10,2006,1,0,-4.188524684165756,-3.0652714859941517,near_0_5bd
2006-10-23,2006-11,2006-10-27,4,4,-0.050995346321826715,0.050995346321826715,0.0026005253464830456,10,2006,1,0,-2.976001289572628,-4.188524684165756,near_0_5bd
2006-10-24,2006-11,2006-10-27,3,3,0.030062389300551117,0.030062389300551117,0.0009037472504578903,10,2006,1,0,-3.5044471498305736,-2.976001289572628,near_0_5bd
2006-10-25,2006-11,2006-10-27,2,2,0.0814844180313374,0.0814844180313374,0.006639710381905742,10,2006,1,0,-2.5073311946042787,-3.5044471498305736,near_0_5bd
2006-10-26,2006-11,2006-10-27,1,1,-0.025807834126199514,0.025807834126199514,0.0006660443022854282,10,2006,1,0,-3.6570384376705745,-2.5073311946042787,near_0_5bd
2006-10-27,2006-11,2006-10-27,0,0,-0.046971137463589094,0.046971137463589094,0.002206287754623383,10,2006,1,0,-3.0582006729829225,-3.6570384376705745,near_0_5bd
2006-10-30,2006-12,2006-11-28,21,29,0.03610798128568208,0.03610798128568208,0.0013037863125271673,10,2006,0,1,-3.3212136555091063,-3.0582006729829225,far_15plus_bd
2006-10-31,2006-12,2006-11-28,20,28,0.015786285290581493,0.015786285290581493,0.00024920680327562963,10,2006,0,1,-4.148550391361176,-3.3212136555091063,far_15plus_bd
2006-11-01,2006-12,2006-11-28,19,27,0.023351444821302848,0.023351444821302848,0.0005452899752423516,11,2006,0,1,-3.7570535970804473,-4.148550391361176,far_15plus_bd
2006-11-02,2006-12,2006-11-28,18,26,0.013139469773051752,0.013139469773051752,0.00017264566591694065,11,2006,0,1,-4.332058515190936,-3.7570535970804473,far_15plus_bd
2006-11-03,2006-12,2006-11-28,17,25,0.008918353801979893,0.008918353801979893,7.95370345372892e-05,11,2006,0,1,-4.71953177873862,-4.332058515190936,far_15plus_bd
2006-11-06,2006-12,2006-11-28,16,22,-0.05126660006242914,0.05126660006242914,0.0026282642819610595,11,2006,0,1,-2.9706963040650707,-4.71953177873862,far_15plus_bd
2006-11-07,2006-12,2006-11-28,15,21,0.03476904441474638,0.03476904441474638,0.0012088864495146067,11,2006,0,1,-3.3589990555761715,-2.9706963040650707,far_15plus_bd
2006-11-08,2006-12,2006-11-28,14,20,0.00873029546588163,0.00873029546588163,7.621805892159333e-05,11,2006,0,0,-4.74084152771339,-3.3589990555761715,mid_6_14bd
2006-11-09,2006-12,2006-11-28,13,19,0.01673254534762643,0.01673254534762643,0.00027997807381037487,11,2006,0,0,-4.090339870855951,-4.74084152771339,mid_6_14bd
2006-11-10,2006-12,2006-11-28,12,18,-0.02044642619437255,0.02044642619437255,0.0004180563441219239,11,2006,0,0,-3.889898262880058,-4.090339870855951,mid_6_14bd
2006-11-13,2006-12,2006-11-28,11,15,0.012748758001329859,0.012748758001329859,0.0001625308305764721,11,2006,0,0,-4.3622429878456845,-3.889898262880058,mid_6_14bd
2006-11-14,2006-12,2006-11-28,10,14,0.010459446572120584,0.010459446572120584,0.00010940002259504505,11,2006,0,0,-4.560154127937326,-4.3622429878456845,mid_6_14bd
2006-11-15,2006-12,2006-11-28,9,13,0.017767709501740163,0.017767709501740163,0.0003156915009382277,11,2006,0,0,-4.030316261752076,-4.560154127937326,mid_6_14bd
2006-11-16,2006-12,2006-11-28,8,12,-0.045992328694325936,0.045992328694325936,0.0021152942987269167,11,2006,0,0,-3.079258921394894,-4.030316261752076,mid_6_14bd
2006-11-17,2006-12,2006-11-28,7,11,0.05323207024084845,0.05323207024084845,0.0028336533021266234,11,2006,0,0,-2.933075454692305,-3.079258921394894,mid_6_14bd
2006-11-20,2006-12,2006-11-28,6,8,-0.019756149141605284,0.019756149141605284,0.0003903054289053512,11,2006,0,0,-3.924239871281199,-2.933075454692305,mid_6_14bd
2006-11-21,2006-12,2006-11-28,5,7,-0.003873327437402617,0.003873327437402617,1.5002665437335923e-05,11,2006,1,0,-5.553383195782155,-3.924239871281199,near_0_5bd
2006-11-22,2006-12,2006-11-28,4,6,-0.03438515033438175,0.03438515033438175,0.0011823385635180332,11,2006,1,0,-3.370101402229235,-5.553383195782155,near_0_5bd
2006-11-27,2006-12,2006-11-28,1,1,0.035636273835959395,0.035636273835959395,0.0012699440129114842,11,2006,1,0,-3.3343631710010317,-3.370101402229235,near_0_5bd
2006-11-28,2006-12,2006-11-28,0,0,0.03923029351023476,0.03923029351023476,0.0015390159288991674,11,2006,1,0,-3.2382805468282236,-3.3343631710010317,near_0_5bd
2006-11-29,2007-01,2006-12-27,20,28,0.06436574016067796,0.06436574016067796,0.004142948506431912,11,2006,0,1,-2.743158236414079,-3.2382805468282236,far_15plus_bd
2006-11-30,2007-01,2006-12-27,19,27,-0.0030483147526225644,0.0030483147526225644,9.292222831056367e-06,11,2006,0,1,-5.792838384876478,-2.743158236414079,far_15plus_bd
2006-12-01,2007-01,2006-12-27,18,26,-0.048891925880521964,0.048891925880521964,0.0023904204163064536,12,2006,0,1,-3.0181225579863047,-5.792838384876478,far_15plus_bd
2006-12-04,2007-01,2006-12-27,17,23,-0.07595462301835686,0.07595462301835686,0.005769104757860705,12,2006,0,1,-2.5776060168894688,-3.0181225579863047,far_15plus_bd
2006-12-05,2007-01,2006-12-27,16,22,-0.015622329023554857,0.015622329023554857,0.00024405716412020443,12,2006,0,1,-4.158990031570917,-2.5776060168894688,far_15plus_bd
2006-12-06,2007-01,2006-12-27,15,21,0.005450350015036406,0.005450350015036406,2.970631528640735e-05,12,2006,0,1,-5.211891991800846,-4.158990031570917,far_15plus_bd
2006-12-07,2007-01,2006-12-27,14,20,-0.007273734085415014,0.007273734085415014,5.2907207545328193e-05,12,2006,0,0,-4.923348018425603,-5.211891991800846,mid_6_14bd
2006-12-08,2007-01,2006-12-27,13,19,-0.014443546052091544,0.014443546052091544,0.00020861602255888923,12,2006,0,0,-4.237438371511947,-4.923348018425603,mid_6_14bd
2006-12-11,2007-01,2006-12-27,12,16,-0.017881424571689328,0.017881424571689328,0.0003197453447130149,12,2006,0,0,-4.023936915986474,-4.237438371511947,mid_6_14bd
2006-12-12,2007-01,2006-12-27,11,15,0.00040382077518185755,0.00040382077518185755,1.6307121846847634e-07,12,2006,0,0,-7.8120661192183825,-4.023936915986474,mid_6_14bd
2006-12-13,2007-01,2006-12-27,10,14,0.03218181917481473,0.03218181917481473,0.0010356694854004732,12,2006,0,0,-3.4363225348283093,-7.8120661192183825,mid_6_14bd
2006-12-14,2007-01,2006-12-27,9,13,-0.01549808179751925,0.01549808179751925,0.00024019053940259753,12,2006,0,0,-4.1669744956813535,-3.4363225348283093,mid_6_14bd
2006-12-15,2007-01,2006-12-27,8,12,-0.019514106380966074,0.019514106380966074,0.00038080034784766087,12,2006,0,0,-3.9365664271235214,-4.1669744956813535,mid_6_14bd
2006-12-18,2007-01,2006-12-27,7,9,-0.04612805005186806,0.04612805005186806,0.0021277970015876452,12,2006,0,0,-3.0763123744736074,-3.9365664271235214,mid_6_14bd
2006-12-19,2007-01,2006-12-27,6,8,0.00113015605257596,0.00113015605257596,1.2772527031740762e-06,12,2006,0,0,-6.784515113845433,-3.0763123744736074,mid_6_14bd
2006-12-20,2007-01,2006-12-27,5,7,-0.0453441992066585,0.0453441992066585,0.002056096401693129,12,2006,1,0,-3.093450968958316,-6.784515113845433,near_0_5bd
2006-12-21,2007-01,2006-12-27,4,6,0.004569266815078155,0.004569266815078155,2.0878199227374465e-05,12,2006,1,0,-5.388183691736946,-3.093450968958316,near_0_5bd
2006-12-22,2007-01,2006-12-27,3,5,-0.024563937951002916,0.024563937951002916,0.0006033870476607213,12,2006,1,0,-3.7064351392754458,-5.388183691736946,near_0_5bd
2006-12-26,2007-01,2006-12-27,1,1,-0.08194106496238077,0.08194106496238077,0.0067143381271691045,12,2006,1,0,-2.501742806273203,-3.7064351392754458,near_0_5bd
2006-12-27,2007-01,2006-12-27,0,0,-0.046029395596991034,0.046029395596991034,0.0021187052590242975,12,2006,1,0,-3.078453326860328,-2.501742806273203,near_0_5bd
2006-12-28,2007-02,2007-01-29,22,32,0.06787319401723771,0.06787319401723771,0.004606770466101593,12,2006,0,1,-2.690099375314375,-3.078453326860328,far_15plus_bd
2006-12-29,2007-02,2007-01-29,21,31,0.00812942098781986,0.00812942098781986,6.608748559720603e-05,12,2006,0,1,-4.8121425747433975,-2.690099375314375,far_15plus_bd
2007-01-02,2007-02,2007-01-29,19,27,0.0,0.0,0.0,1,2007,0,1,-13.815510557964274,-4.8121425747433975,far_15plus_bd
2007-01-03,2007-02,2007-01-29,18,26,-0.021827167414789607,0.021827167414789607,0.0004764252373532532,1,2007,0,1,-3.8245540599610837,-13.815510557964274,far_15plus_bd
2007-01-04,2007-02,2007-01-29,17,25,-0.00016226004052484274,0.00016226004052484274,2.6328320751123607e-08,1,2007,0,1,-8.720166287718365,-3.8245540599610837,far_15plus_bd
2007-01-05,2007-02,2007-01-29,16,24,0.0035638844819097376,0.0035638844819097376,1.270127260039704e-05,1,2007,0,1,-5.636623629032257,-8.720166287718365,far_15plus_bd
2007-01-08,2007-02,2007-01-29,15,21,0.030889220743443614,0.030889220743443614,0.0009541439581371873,1,2007,0,1,-3.4773156259637577,-5.636623629032257,far_15plus_bd
2007-01-09,2007-02,2007-01-29,14,20,0.03890109421880924,0.03890109421880924,0.0015132951314206736,1,2007,0,0,-3.246707193847733,-3.4773156259637577,mid_6_14bd
2007-01-10,2007-02,2007-01-29,13,19,0.018527359638986423,0.018527359638986423,0.0003432630551923431,1,2007,0,0,-3.9884527672128782,-3.246707193847733,mid_6_14bd
2007-01-11,2007-02,2007-01-29,12,18,-0.07100403225910587,0.07100403225910587,0.005041572597052147,1,2007,0,0,-2.6450045275636547,-3.9884527672128782,mid_6_14bd
2007-01-12,2007-02,2007-01-29,11,17,0.04794217118445425,0.04794217118445425,0.0022984517778795155,1,2007,0,0,-3.037738903134566,-2.6450045275636547,mid_6_14bd
2007-01-16,2007-02,2007-01-29,9,13,0.005589587742638985,0.005589587742638985,3.1243491132659985e-05,1,2007,0,0,-5.186670855546257,-3.037738903134566,mid_6_14bd
2007-01-17,2007-02,2007-01-29,8,12,-0.06279250063308921,0.06279250063308921,0.003942898135756509,1,2007,0,0,-2.76790370396744,-5.186670855546257,mid_6_14bd
2007-01-18,2007-02,2007-01-29,7,11,0.014333686259008362,0.014333686259008362,0.00020545456177168512,1,2007,0,0,-4.245073066247781,-2.76790370396744,mid_6_14bd
2007-01-19,2007-02,2007-01-29,6,10,0.08513848698172916,0.08513848698172916,0.007248561965538065,1,2007,0,0,-2.463464344184861,-4.245073066247781,mid_6_14bd
2007-01-22,2007-02,2007-01-29,5,7,0.06098328719614413,0.06098328719614413,0.003718961317247397,1,2007,1,0,-2.797139034938499,-2.463464344184861,near_0_5bd
2007-01-23,2007-02,2007-01-29,4,6,0.03727977376370796,0.03727977376370796,0.0013897815318732484,1,2007,1,0,-3.289277533915869,-2.797139034938499,near_0_5bd
2007-01-24,2007-02,2007-01-29,3,5,-0.023439629087272828,0.023439629087272828,0.0005494162117489264,1,2007,1,0,-3.7532844764392297,-3.289277533915869,near_0_5bd
2007-01-25,2007-02,2007-01-29,2,4,-0.07206800225579325,0.07206800225579325,0.0051937969491410215,1,2007,1,0,-2.630131254240504,-3.7532844764392297,near_0_5bd
2007-01-26,2007-02,2007-01-29,1,3,0.038356970982696546,0.038356970982696546,0.0014712572229674248,1,2007,1,0,-3.2607929244561293,-2.630131254240504,near_0_5bd
2007-01-29,2007-02,2007-01-29,0,0,-0.03662066508229739,0.03662066508229739,0.0013410731110697952,1,2007,1,0,-3.3071152715641845,-3.2607929244561293,near_0_5bd
2007-01-30,2007-03,2007-02-26,19,27,0.11241953488369541,0.11241953488369541,0.01263815182346641,1,2007,0,1,-2.1855086635143905,-3.3071152715641845,far_15plus_bd
2007-01-31,2007-03,2007-02-26,18,26,-0.009476277335865238,0.009476277335865238,8.979983214623319e-05,1,2007,0,1,-4.658858204823368,-2.1855086635143905,far_15plus_bd
2007-02-01,2007-03,2007-02-26,17,25,-0.018030311019677,0.018030311019677,0.00032509211546628586,2,2007,0,1,-4.01564553117262,-4.658858204823368,far_15plus_bd
2007-02-02,2007-03,2007-02-26,16,24,-0.00719720253288213,0.00719720253288213,5.179972429932494e-05,2,2007,0,1,-4.933923932338245,-4.01564553117262,far_15plus_bd
2007-02-05,2007-03,2007-02-26,15,21,0.02091406419499888,0.02091406419499888,0.0004373980811525342,2,2007,0,1,-3.867285604764506,-4.933923932338245,far_15plus_bd
2007-02-06,2007-03,2007-02-26,14,20,-0.0023606108073984436,0.0023606108073984436,5.572483384006332e-06,2,2007,0,0,-6.04841134726505,-3.867285604764506,mid_6_14bd
2007-02-07,2007-03,2007-02-26,13,19,0.01213717129787877,0.01213717129787877,0.00014731092711405225,2,2007,0,0,-4.411400139138909,-6.04841134726505,mid_6_14bd
2007-02-08,2007-03,2007-02-26,12,18,0.020796603584962534,0.020796603584962534,0.00043249872067007653,2,2007,0,0,-3.872917511173724,-4.411400139138909,mid_6_14bd
2007-02-09,2007-03,2007-02-26,11,17,-0.005605782556718271,0.005605782556718271,3.142479807320683e-05,2,2007,0,0,-5.183778243274191,-3.872917511173724,mid_6_14bd
2007-02-12,2007-03,2007-02-26,10,14,-0.0798937033583492,0.0798937033583492,0.006383003836311897,2,2007,0,0,-2.527045719291486,-5.183778243274191,mid_6_14bd
2007-02-13,2007-03,2007-02-26,9,13,0.019324972184224576,0.019324972184224576,0.0003734545499210536,2,2007,0,0,-3.9463053786989994,-2.527045719291486,mid_6_14bd
2007-02-14,2007-03,2007-02-26,8,12,-0.017251239041150394,0.017251239041150394,0.00029760524845491153,2,2007,0,0,-4.059813344441014,-3.9463053786989994,mid_6_14bd
