ticker,event_date,company_name,industry,year,proposal_count,public_goods_count,democracy_count,close_vote_count,max_vote_for,mean_vote_for,proposal_type_general,proposal_type_specific,titles,public_goods_event,democracy_event,close_vote_event,treatment_public_or_democracy
CI,2023-04-26,The Cigna Group,Health Care,2023,3,1,2,1,0.8796,0.44870000000000004,Corporate Governance|Executive Compensation|Social Policy,Political Spending|Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Special Meetings - Reduce Ownership Req. to 15% | Report on Political Contributions,True,True,True,True
ETN,2023-04-26,Eaton Corporation plc,General Industrial Machinery & Equipment,2023,1,0,1,0,0.9306,0.9306,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
GS,2023-04-26,"The Goldman Sachs Group, Inc.","Securities Brokers, Dealers & Flotation Companies",2023,9,8,2,2,0.9369,0.26474444444444445,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Climate Risk|Gender/Racial Equality|Human Rights|Lobbying,Advisory Vote Exec. Comp. | Improve Transparency in Regard to Lobbying | Independent Board Chair,True,True,True,True
MPC,2023-04-26,Marathon Petroleum Corporation,Petroleum Refining,2023,5,1,2,2,0.9223,0.45443999999999996,Corporate Governance|Executive Compensation|Social Policy|Voting Rules,Asset Retirement Obligations (AROs)|Clawback|Climate Risk|Say on Pay|Simple Majority Voting,Advisory Vote Exec. Comp. | Simple Majority Vote | Amend Exec. Comp. Clawback Policy,True,True,True,True
NEM,2023-04-26,Newmont Corporation,Metal Mining,2023,1,0,1,0,0.9392,0.9392,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
PNC,2023-04-26,"The PNC Financial Services Group, Inc.",National Commercial Banks,2023,1,0,1,0,0.798,0.798,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
TXT,2023-04-26,Textron Inc.,Aircraft Engines & Engine Parts,2023,1,0,1,0,0.9432,0.9432,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
AGCO,2023-04-27,AGCO Corporation,Farm Machinery & Equipment,2023,1,0,1,0,0.912,0.912,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
EIX,2023-04-27,Edison International,Electric Services,2023,1,0,1,0,0.9256,0.9256,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
JNJ,2023-04-27,Johnson & Johnson,Pharmaceutical Preparations,2023,5,2,1,1,0.9318,0.27871999999999997,Corporate Governance|Executive Compensation|Social Policy,Equity Comp Rules|Health Care|Mandatory Arbitration Bylaw|Say on Pay,Advisory Vote Exec. Comp. | Adopt Federal Securities Laws Mandatory Arbitration Bylaw | COVID-19 Vaccine Pricing Report,True,True,True,True
LMT,2023-04-27,Lockheed Martin Corporation,Guided Missiles & Space Vehicles,2023,4,3,2,1,0.9368,0.42969999999999997,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Climate Risk|Human Rights|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair | Report on Human Rights Impact Assessment,True,True,True,True
PFE,2023-04-27,Pfizer Inc.,Pharmaceutical Preparations,2023,6,4,2,2,0.9277,0.32331666666666664,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Golden Parachutes|Health Care|Political Spending|Public Health,Advisory Vote Exec. Comp. | Shareholder Ratification of Termination Pay | Independent Board Chair,True,True,True,True
TXN,2023-04-27,Texas Instruments Incorporated,Semiconductors & Related Devices,2023,3,1,2,1,0.7716,0.4642,Corporate Governance|Executive Compensation|Social Policy,Human Rights|Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Special Meetings - Reduce Ownership Req. to 10% | Report on Due Diligence Efforts to Trace Customer Misuse of Products,True,True,True,True
ABT,2023-04-28,Abbott Laboratories,Pharmaceutical Preparations,2023,5,2,3,1,0.9001,0.32428,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Lobbying|Performance Metrics Requirements|Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Special Meetings - Reduce Ownership Req. to 10% | Independent Board Chair,True,True,True,True
DISH,2023-04-28,DISH Network Corporation,Cable & Other Pay Television Services,2023,1,0,1,0,0.9473,0.9473,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
K,2023-04-28,Kellanova,Grain Mill Products,2023,3,2,1,0,0.9577,0.40536666666666665,Executive Compensation|Social Policy,Civil Rights Audit|Gender/Racial Equality|Say on Pay,"Advisory Vote Exec. Comp. | Civil Rights, Non-Discrimination and Returns to Merit Audit | Pay Equity Disclosure",True,True,False,True
LDOS,2023-04-28,"Leidos Holdings, Inc.",Services - Computer Integrated Systems Design,2023,3,2,2,1,0.9426,0.5325666666666667,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Political Spending|Say on Pay,Advisory Vote Exec. Comp. | Report on Political Expenditures Congruence | Independent Board Chair,True,True,True,True
AFL,2023-05-01,Aflac Incorporated,Accident & Health Insurance,2023,1,0,1,0,0.9733,0.9733,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
GPC,2023-05-01,Genuine Parts Company,Wholesale-Motor Vehicle Supplies & New Parts,2023,1,0,1,0,0.9207,0.9207,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
LLY,2023-05-01,Eli Lilly and Company,Pharmaceutical Preparations,2023,8,6,2,2,0.9581,0.2923375,Executive Compensation|Social Policy|Voting Rules,Diversity|Lobbying|Political Spending|Reputational Risk|Say on Pay,Advisory Vote Exec. Comp. | Report on Lobbying | Simple Majority Vote,True,True,True,True
AXP,2023-05-02,American Express Company,Finance Services,2023,3,1,1,2,0.5416,0.3364,Executive Compensation|Social Policy,Consumer Data Privacy|Golden Parachutes|Say on Pay,Advisory Vote Exec. Comp. | Shareholder Ratification of Excessive Termination Pay | Abortion & Consumer Data Privacy,True,True,True,True
BAX,2023-05-02,Baxter International Inc.,Surgical & Medical Instruments & Apparatus,2023,3,1,1,1,0.7754,0.39433333333333337,Executive Compensation,Equity Comp Rules|Golden Parachutes|Say on Pay,Advisory Vote Exec. Comp. | Shareholder Ratification of Excessive Termination Pay | Executives to Retain Significant Stock,True,True,True,True
BMY,2023-05-02,Bristol-Myers Squibb Company,Pharmaceutical Preparations,2023,4,2,3,1,0.9199,0.327475,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Civil Rights Audit|Say on Pay|Special Meetings,"Advisory Vote Exec. Comp. | Independent Board Chair | Civil Rights, Non-Discrimination and Returns to Merit Audit",True,True,True,True
OMC,2023-05-02,Omnicom Group Inc.,Services - Advertising Agencies,2023,2,1,2,0,0.9311,0.6126,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair,True,True,False,True
RTX,2023-05-02,RTX Corporation,Aircraft Engines & Engine Parts,2023,3,2,2,2,0.9537,0.5860666666666666,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Environmental|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair | Report on Greenhouse Gas Reduction Plan,True,True,True,True
FLR,2023-05-03,Fluor Corporation,Heavy Construction,2023,1,0,1,0,0.8866,0.8866,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
GD,2023-05-03,General Dynamics Corporation,Ship & Boat Building,2023,3,2,2,1,0.9616,0.5351,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Human Rights|Say on Pay,Advisory Vote Exec. Comp. | Human Rights Impact Assessment | Independent Board Chair,True,True,True,True
GE,2023-05-03,General Electric Company,Electronics & Other Electrical Equip.,2023,5,3,2,1,0.9447,0.27552,Corporate Governance|Executive Compensation|Social Policy,Alternatives to Maximize Shareholder Value|Chairman Independence|Climate Risk|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair | Sale of the Company,True,True,True,True
GILD,2023-05-03,"Gilead Sciences, Inc.",Health Care,2023,4,1,3,0,0.9174,0.28405,Corporate Governance|Executive Compensation|Social Policy,Health Care|Multiple Board Nominees for each Seat|Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Nominate More Candidates than there are Directors | Special Shareholder Meeting Improvement,True,True,False,True
MOH,2023-05-03,"Molina Healthcare, Inc.",Hospital and Medical Service Plans,2023,1,0,1,0,0.8494,0.8494,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
OSK,2023-05-03,Oshkosh Corporation,Motor Vehicles & Passenger Car Bodies,2023,2,0,2,0,0.9674,0.4837,Executive Compensation|Voting Rules,Majority Voting for Directors|Say on Pay,Advisory Vote Exec. Comp. | Adopt that Directors be Elected by Majority Vote,False,True,False,True
PBF,2023-05-03,PBF Energy Inc.,Petroleum Refining,2023,1,0,1,0,0.9455,0.9455,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
PEP,2023-05-03,"PepsiCo,Inc.",Beverages,2023,5,4,2,0,0.8911,0.3016,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Climate Risk|Global Spending Transparency|Human Rights|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair | Report on Global Transparency,True,True,False,True
ADM,2023-05-04,Archer-Daniels-Midland Company,Fats & Oils,2023,2,1,2,1,0.9396,0.6254,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair,True,True,True,True
CHRW,2023-05-04,"C.H. Robinson Worldwide, Inc.",Trucking & Courier Services,2023,1,0,1,0,0.9271,0.9271,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
COF,2023-05-04,Capital One Financial Corporation,State Commercial Banks,2023,4,2,3,2,0.9327,0.511175,Corporate Governance|Executive Compensation|Social Policy|Voting Rules,Board and CEO Diversity|Civil Rights Audit|Say on Pay|Simple Majority Voting,Advisory Vote Exec. Comp. | Simple Majority Vote | Report on Ensuring Respect for Civil Liberties,True,True,True,True
DUK,2023-05-04,Duke Energy Corporation,Electric & Other Services Combined,2023,3,1,2,0,0.92,0.5607333333333333,Executive Compensation|Social Policy|Voting Rules,Climate Risk|Say on Pay|Simple Majority Voting,Advisory Vote Exec. Comp. | Simple Majority Vote | Fiduciary Carbon-Emission Relevance Report,True,True,False,True
ECL,2023-05-04,Ecolab Inc,"Soap, Detergent, Cleaning Preparations",2023,2,1,2,2,0.6765,0.5629500000000001,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair,True,True,True,True
KHC,2023-05-04,The Kraft Heinz Company,"Can, Froz & Presv Fruit, Veg & Food Specialties",2023,4,2,2,0,0.9695,0.31205,Executive Compensation|Social Policy|Voting Rules,Civil Rights Audit|Say on Pay|Simple Majority Voting|Supply Chain Risks,Advisory Vote Exec. Comp. | Simple Majority Vote | Report on Water Risk in Supply Chain,True,True,False,True
UPS,2023-05-04,"United Parcel Service, Inc.",Trucking & Courier Services,2023,8,6,2,1,0.9145,0.2801125,Executive Compensation|Social Policy|Voting Rules,Civil Rights Audit|Climate Risk|Human Rights|Recapitalization (Stock Classes/Voting Rights)|Say on Pay,Advisory Vote Exec. Comp. | Equal Voting Rights for Each Shareholder | Adopt Verified Science-Based GhG Emissions Reduction Targets,True,True,True,True
AA,2023-05-05,Alcoa Corporation,Rolling Drawing Extruding Non-Ferrous Metals,2023,2,0,1,1,0.9416,0.66415,Executive Compensation,Golden Parachutes|Say on Pay,Advisory Vote Exec. Comp. | Shareholder Ratification of Termination Pay,False,True,True,True
ABBV,2023-05-05,AbbVie Inc.,Pharmaceutical Preparations,2023,5,3,2,2,0.9051,0.44668,Executive Compensation|Social Policy|Voting Rules,Lobbying|Political Spending|Reputational Risk|Say on Pay|Simple Majority Voting,Advisory Vote Exec. Comp. | Simple Majority Vote | Report on Political Spending,True,True,True,True
ETR,2023-05-05,Entergy Corporation,Electric Services,2023,1,0,1,0,0.9484,0.9484,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
ITW,2023-05-05,Illinois Tool Works Inc.,General Industrial Machinery & Equipment,2023,2,1,2,0,0.9278,0.5600999999999999,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair,True,True,False,True
MAN,2023-05-05,ManpowerGroup Inc.,Services - Help Supply Services,2023,1,0,1,0,0.83,0.83,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
OXY,2023-05-05,Occidental Petroleum Corporation,Crude Petroleum & Natural Gas,2023,2,1,2,0,0.9679,0.52255,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair,True,True,False,True
IP,2023-05-08,International Paper Company,Paper Mills,2023,3,2,2,1,0.8499,0.39643333333333336,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Human Rights|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair | Report on Operations in China,True,True,True,True
PARA,2023-05-08,Paramount Global,Cable & Other Pay Television Services,2023,3,2,2,0,0.9633,0.3306,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Political Spending|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair | Report on Political Spending,True,True,False,True
CMI,2023-05-09,Cummins Inc.,Engines & Turbines,2023,3,2,2,1,0.9576,0.5140666666666667,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Climate Risk|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair | Link Exec Compensation to 1.5°C Aligned Greenhouse Gas Emissions Reductions,True,True,True,True
CYH,2023-05-09,"Community Health Systems, Inc.",General Medical & Surgical Hospitals,2023,1,0,1,0,0.9826,0.9826,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
DHR,2023-05-09,Danaher Corporation,"Industrial Instrum for Measurmnt, Display, Control",2023,3,2,2,1,0.9468,0.4962,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Diversity|Say on Pay,"Advisory Vote Exec. Comp. | Independent Board Chair | Report on Effectiveness of the Company’s Diversity, Equity & Inclusion Efforts",True,True,True,True
GPS,2023-05-09,The Gap Inc.,Retail Family Clothing Stores,2023,1,0,1,0,0.9597,0.9597,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
L,2023-05-09,Loews Corp.,"Fire, Marine & Casualty Insurance",2023,1,0,1,0,0.9639,0.9639,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
MMM,2023-05-09,3M Company,Surgical & Medical Instruments & Apparatus,2023,1,0,1,0,0.8689,0.8689,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
PRU,2023-05-09,"Prudential Financial, Inc.",Financial Services,2023,2,1,2,1,0.9452,0.64735,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair,True,True,True,True
VLO,2023-05-09,Valero Energy Corporation,Petroleum Refining,2023,3,2,1,1,0.9416,0.4589666666666667,Executive Compensation|Social Policy,Civil Rights Audit|Climate Risk|Say on Pay,Advisory Vote Exec. Comp. | Climate Transition Plan on GhG Emissions Targets | Racial Equity Audit Report,True,True,True,True
WM,2023-05-09,"Waste Management, Inc.",Refuse Systems,2023,1,0,1,0,0.9391,0.9391,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
AIG,2023-05-10,"American International Group, Inc.","Fire, Marine & Casualty Insurance",2023,2,1,2,2,0.4513,0.38749999999999996,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair,True,True,True,True
CNC,2023-05-10,Centene Corporation,Hospital and Medical Service Plans,2023,3,1,1,0,0.8399,0.35179999999999995,Executive Compensation|Social Policy,Golden Parachutes|Health Care|Say on Pay,Advisory Vote Exec. Comp. | Shareholder Ratification of Termination Pay | Maternal Morbidity Reduction Metrics in Executive Compensation,True,True,False,True
CSX,2023-05-10,CSX Corporation,"Railroads, Line-Haul Operating",2023,1,0,1,0,0.8962,0.8962,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
D,2023-05-10,"Dominion Energy, Inc.",Electric Services,2023,2,1,2,1,0.9172,0.65995,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair,True,True,True,True
ELV,2023-05-10,"Elevance Health, Inc.",Hospital and Medical Service Plans,2023,3,1,2,1,0.9425,0.49456666666666665,Corporate Governance|Executive Compensation|Social Policy,Political Spending|Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Special Meetings - Reduce Ownership Req. to 10% | Report on 3rd Party Financial Support Related to Political Spending,True,True,True,True
ITT,2023-05-10,ITT Inc.,Pumps & Pumping Equipment,2023,2,0,2,0,0.9819,0.50915,Corporate Governance|Executive Compensation,Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Special Shareholder Meeting Improvement,False,True,False,True
KMI,2023-05-10,"Kinder Morgan, Inc.",Natural Gas Transmission & Distribution,2023,1,0,1,0,0.9409,0.9409,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
KSS,2023-05-10,Kohl's Corporation,Retail Department Stores,2023,1,0,1,0,0.9385,0.9385,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
