proxy,anchor_date,year,horizon,underlying_log_rv_ratio
EFA,2025-09-09,2025,5,-0.6398380826290702
EFA,2025-09-09,2025,22,-0.7417151148450478
EFA,2025-09-10,2025,5,-0.5982983699407292
EFA,2025-09-10,2025,22,-0.3802504177945379
EFA,2025-09-11,2025,5,-1.2417336249458784
EFA,2025-09-11,2025,22,-0.3779431102335195
EFA,2025-09-12,2025,5,-1.248007035820898
EFA,2025-09-12,2025,22,-0.37097639845260355
EFA,2025-09-15,2025,5,-1.6401763582772944
EFA,2025-09-15,2025,22,-0.3495574373701875
EFA,2025-09-16,2025,5,-1.7167502904028504
EFA,2025-09-16,2025,22,-0.3400693662649754
EFA,2025-09-17,2025,5,-1.4296523256395073
EFA,2025-09-17,2025,22,-0.35606590822916434
EFA,2025-09-18,2025,5,-1.0302381727494923
EFA,2025-09-18,2025,22,-0.2881179078612736
EFA,2025-09-19,2025,5,-0.6722579983856638
EFA,2025-09-19,2025,22,-0.22146340258209
EFA,2025-09-22,2025,5,-0.6399892589767877
EFA,2025-09-22,2025,22,-0.22579152561539895
EFA,2025-09-23,2025,5,-0.555877041885117
EFA,2025-09-23,2025,22,-0.20152443077324286
EFA,2025-09-24,2025,5,-0.35794204187571443
EFA,2025-09-24,2025,22,-0.20735077930213092
EFA,2025-09-25,2025,5,-0.6220962444493335
EFA,2025-09-25,2025,22,-0.21034282190491146
EFA,2025-09-26,2025,5,-0.5949849152978067
EFA,2025-09-26,2025,22,-0.30275460505551016
EFA,2025-09-29,2025,5,-0.655659668702838
EFA,2025-09-29,2025,22,-0.2884030694511504
EFA,2025-09-30,2025,5,-0.35444632272687787
EFA,2025-09-30,2025,22,-0.2996022369448966
EFA,2025-10-01,2025,5,-0.6265899244607247
EFA,2025-10-01,2025,22,-0.3264827421555718
EFA,2025-10-02,2025,5,-0.2740901288476851
EFA,2025-10-02,2025,22,-0.31590836826418967
EFA,2025-10-03,2025,5,0.5309002012241403
EFA,2025-10-03,2025,22,-0.26473504776992995
EFA,2025-10-06,2025,5,0.6358105095831346
EFA,2025-10-06,2025,22,-0.2347424399393002
EFA,2025-10-07,2025,5,0.5585622833789766
EFA,2025-10-07,2025,22,-0.27825702037647104
EFA,2025-10-08,2025,5,0.5851968326364528
EFA,2025-10-08,2025,22,-0.27430525578851733
EFA,2025-10-09,2025,5,0.5295442628296575
EFA,2025-10-09,2025,22,-0.20640524296253196
EFA,2025-10-10,2025,5,-0.7311788900323145
EFA,2025-10-10,2025,22,-0.5589718005556475
EFA,2025-10-13,2025,5,-0.7227915295103433
EFA,2025-10-13,2025,22,-0.6180069311372242
EFA,2025-10-14,2025,5,-0.5093601659795409
EFA,2025-10-14,2025,22,-0.4919183017128102
EFA,2025-10-15,2025,5,-0.6323444065208846
EFA,2025-10-15,2025,22,-0.5073708014225414
EFA,2025-10-16,2025,5,-0.6814202339851041
EFA,2025-10-16,2025,22,-0.34806325289562595
EFA,2025-10-17,2025,5,-0.458480249026286
EFA,2025-10-17,2025,22,0.04791236391733227
EFA,2025-10-20,2025,5,-0.6067812403679059
EFA,2025-10-20,2025,22,-0.013555985076566059
EFA,2025-10-21,2025,5,-1.1558162799828178
EFA,2025-10-21,2025,22,0.11275193916791873
EFA,2025-10-22,2025,5,-0.7360348828310904
EFA,2025-10-22,2025,22,0.3775658093946186
EFA,2025-10-23,2025,5,-0.757735107155081
EFA,2025-10-23,2025,22,0.36036456766410885
EFA,2025-10-24,2025,5,-0.7416840491250322
EFA,2025-10-24,2025,22,0.44921285148899026
EFA,2025-10-27,2025,5,-1.4496174287766146
EFA,2025-10-27,2025,22,0.3961423829334249
EFA,2025-10-28,2025,5,-0.419823002474479
EFA,2025-10-28,2025,22,0.3799574440392587
EFA,2025-10-29,2025,5,-0.30313234059783545
EFA,2025-10-29,2025,22,0.4392566495514633
EFA,2025-10-30,2025,5,-0.4017272516814605
EFA,2025-10-30,2025,22,0.42421102927131393
EFA,2025-10-31,2025,5,-0.34004771443877724
EFA,2025-10-31,2025,22,0.44575777179303566
EFA,2025-11-03,2025,5,0.19718614743343296
EFA,2025-11-03,2025,22,0.48367001412945787
EFA,2025-11-04,2025,5,-0.02927936714791878
EFA,2025-11-04,2025,22,0.40208440697159553
EFA,2025-11-05,2025,5,-0.0716353787928832
EFA,2025-11-05,2025,22,0.3653982942581845
EFA,2025-11-06,2025,5,0.403833879916793
EFA,2025-11-06,2025,22,0.4278354743470372
EFA,2025-11-07,2025,5,0.392593037164021
EFA,2025-11-07,2025,22,0.505594317045963
EFA,2025-11-10,2025,5,0.5697715020131293
EFA,2025-11-10,2025,22,0.4562529127125031
EFA,2025-11-11,2025,5,0.8300301653278404
EFA,2025-11-11,2025,22,0.43282548189521886
EFA,2025-11-12,2025,5,0.7772932045092737
EFA,2025-11-12,2025,22,0.43470415187274253
EFA,2025-11-13,2025,5,0.9168668188823853
EFA,2025-11-13,2025,22,0.35500129929038515
EFA,2025-11-14,2025,5,1.2577002339455683
EFA,2025-11-14,2025,22,0.3930898217343764
EFA,2025-11-17,2025,5,1.0263315471205203
EFA,2025-11-17,2025,22,0.32121434280355876
EFA,2025-11-18,2025,5,1.0848655325818068
EFA,2025-11-18,2025,22,0.32914217740845125
EFA,2025-11-19,2025,5,1.294701915282365
EFA,2025-11-19,2025,22,0.36310331547409125
EFA,2025-11-20,2025,5,0.9666752574238462
EFA,2025-11-20,2025,22,0.20245667475683654
EFA,2025-11-21,2025,5,0.4314250876610705
EFA,2025-11-21,2025,22,-0.051312880590024944
EFA,2025-11-24,2025,5,0.46648696413595026
EFA,2025-11-24,2025,22,-0.04889782193347503
EFA,2025-11-25,2025,5,-0.02819231797401524
EFA,2025-11-25,2025,22,-0.2655514247122868
EFA,2025-11-26,2025,5,-0.8573087170717293
EFA,2025-11-26,2025,22,-0.43202520382977855
EFA,2025-11-28,2025,5,-1.0202611510857944
EFA,2025-11-28,2025,22,-0.4364565018528914
EFA,2025-12-01,2025,5,-1.2792123321400062
EFA,2025-12-01,2025,22,-0.3277078789783236
EFA,2025-12-02,2025,5,-1.455260656687205
EFA,2025-12-02,2025,22,-0.1555539417106387
EFA,2025-12-03,2025,5,-0.40491073650079645
EFA,2025-12-03,2025,22,-0.22501897634029355
EFA,2025-12-04,2025,5,-0.30049599313272785
EFA,2025-12-04,2025,22,-0.28844453977115664
EFA,2025-12-05,2025,5,-0.15190808781984588
EFA,2025-12-05,2025,22,-0.2924135088788508
EFA,2025-12-08,2025,5,-0.05719656021622308
EFA,2025-12-08,2025,22,-0.2407979655457301
EFA,2025-12-09,2025,5,-0.06127135386813703
EFA,2025-12-09,2025,22,-0.2877937962809986
EFA,2025-12-10,2025,5,-0.3047770674941422
EFA,2025-12-10,2025,22,-0.3810548910658753
EFA,2025-12-11,2025,5,-0.2763812660727382
EFA,2025-12-11,2025,22,-0.4496922500672286
EFA,2025-12-12,2025,5,-0.23237096751694897
EFA,2025-12-12,2025,22,-0.5256114108059535
EFA,2025-12-15,2025,5,-0.3817073081878777
EFA,2025-12-15,2025,22,-0.5663169630755039
EFA,2025-12-16,2025,5,-0.30325593871329287
EFA,2025-12-16,2025,22,-0.30312073186446903
EFA,2025-12-17,2025,5,-0.6813484370109734
EFA,2025-12-17,2025,22,-0.26161859542374427
EFA,2025-12-18,2025,5,-1.1007957823930048
EFA,2025-12-18,2025,22,-0.3080627177992327
EFA,2025-12-19,2025,5,-1.5802268344488872
EFA,2025-12-19,2025,22,-0.31503657801303026
EFA,2025-12-22,2025,5,-1.6254708380808987
EFA,2025-12-22,2025,22,-0.2759671252085024
EFA,2025-12-23,2025,5,-2.06020431249314
EFA,2025-12-23,2025,22,-0.04379207487902701
EFA,2025-12-24,2025,5,-0.6320778023101205
EFA,2025-12-24,2025,22,0.05510771562265831
EFA,2025-12-26,2025,5,-0.03389277901396899
EFA,2025-12-26,2025,22,0.04984130382150479
EFA,2025-12-29,2025,5,-0.04734670633622539
EFA,2025-12-29,2025,22,0.12134116105957617
EFA,2025-12-30,2025,5,-0.013677467231923729
EFA,2025-12-30,2025,22,0.14099672508034666
EFA,2025-12-31,2025,5,-0.07052576155429949
EFA,2025-12-31,2025,22,0.13994191027886285
EFA,2026-01-02,2026,5,-0.20698460770859248
EFA,2026-01-02,2026,22,0.06004038282644706
EFA,2026-01-05,2026,5,-0.7371003105417477
EFA,2026-01-05,2026,22,0.12145362749227902
EFA,2026-01-06,2026,5,-0.5419598099999823
EFA,2026-01-06,2026,22,0.42002940485102674
EFA,2026-01-07,2026,5,-0.4893882117518653
EFA,2026-01-07,2026,22,0.5126518502955776
EFA,2026-01-08,2026,5,-0.3577065404568601
EFA,2026-01-08,2026,22,0.6462667185244573
EFA,2026-01-09,2026,5,-0.8873521714711724
EFA,2026-01-09,2026,22,0.6405330809076919
EFA,2026-01-12,2026,5,0.2171579329619673
EFA,2026-01-12,2026,22,0.6585361452065052
EFA,2026-01-13,2026,5,0.44360672322021094
EFA,2026-01-13,2026,22,0.6510232744914302
EFA,2026-01-14,2026,5,0.43454031680223515
EFA,2026-01-14,2026,22,0.6478434039960459
EFA,2026-01-15,2026,5,0.5151067730417344
EFA,2026-01-15,2026,22,0.6486395771782631
EFA,2026-01-16,2026,5,0.5801200102678262
EFA,2026-01-16,2026,22,0.6701430572407929
EFA,2026-01-20,2026,5,0.6090318157206199
EFA,2026-01-20,2026,22,0.5576150754697433
EFA,2026-01-21,2026,5,0.5746899839715122
EFA,2026-01-21,2026,22,0.4547452617232489
EFA,2026-01-22,2026,5,0.6475820811106731
EFA,2026-01-22,2026,22,0.4554575223917966
EFA,2026-01-23,2026,5,0.7587059155133052
EFA,2026-01-23,2026,22,0.48529584136119996
EFA,2026-01-26,2026,5,0.8114350604261755
EFA,2026-01-26,2026,22,0.491097172728528
EFA,2026-01-27,2026,5,0.14622491121887898
EFA,2026-01-27,2026,22,0.30247793829470027
EFA,2026-01-28,2026,5,-0.2937281630484497
EFA,2026-01-28,2026,22,0.4755722969092681
EFA,2026-01-29,2026,5,0.32273631292366833
EFA,2026-01-29,2026,22,0.9000969014498731
EFA,2026-01-30,2026,5,1.1045024839723903
EFA,2026-01-30,2026,22,0.9209983625945498
EFA,2026-02-02,2026,5,1.2680945995113138
EFA,2026-02-02,2026,22,1.0693488110083131
EFA,2026-02-03,2026,5,1.3140906388633085
EFA,2026-02-03,2026,22,1.1333365236813808
EFA,2026-02-04,2026,5,1.2749488375166238
EFA,2026-02-04,2026,22,1.069406783364619
EFA,2026-02-05,2026,5,1.065199775548015
EFA,2026-02-05,2026,22,0.9706040333787539
EFA,2026-02-06,2026,5,0.050293920487736406
EFA,2026-02-06,2026,22,0.7979855515693053
EFA,2026-02-09,2026,5,-0.8932728403974249
EFA,2026-02-09,2026,22,0.8533325247283092
EFA,2026-02-10,2026,5,-0.9242098591963634
EFA,2026-02-10,2026,22,0.9132765053911645
EFA,2026-02-11,2026,5,-1.4455035065300945
EFA,2026-02-11,2026,22,0.931088629540776
EFA,2026-02-12,2026,5,-1.317518501731846
EFA,2026-02-12,2026,22,0.9160163531626165
EFA,2026-02-13,2026,5,-1.138147489026025
EFA,2026-02-13,2026,22,0.9936244774499856
EFA,2026-02-17,2026,5,-1.073854965335607
EFA,2026-02-17,2026,22,1.0240024000188241
EFA,2026-02-18,2026,5,-0.36755353269615443
EFA,2026-02-18,2026,22,1.3156594223496216
EFA,2026-02-19,2026,5,-0.40299399918665546
EFA,2026-02-19,2026,22,1.4388713079805087
EFA,2026-02-20,2026,5,-0.7692670986217226
EFA,2026-02-20,2026,22,1.5042380061662064
EFA,2026-02-23,2026,5,0.7062297870310965
EFA,2026-02-23,2026,22,1.5547989519979524
EFA,2026-02-24,2026,5,1.619243685984322
EFA,2026-02-24,2026,22,1.4490081829622925
EFA,2026-02-25,2026,5,1.6550535370467987
EFA,2026-02-25,2026,22,1.4352805023617012
EFA,2026-02-26,2026,5,1.966410408542498
EFA,2026-02-26,2026,22,1.4753832698537839
EFA,2026-02-27,2026,5,1.9913064037159278
EFA,2026-02-27,2026,22,1.633468462427323
EFA,2026-03-02,2026,5,1.8028852355314637
EFA,2026-03-02,2026,22,1.5961902169570452
EFA,2026-03-03,2026,5,0.9941661591133053
EFA,2026-03-03,2026,22,1.4370198719151817
EFA,2026-03-04,2026,5,0.7787432205865114
EFA,2026-03-04,2026,22,1.4208334044903836
EFA,2026-03-05,2026,5,0.29939860227403214
EFA,2026-03-05,2026,22,1.3258983658688073
EFA,2026-03-06,2026,5,0.4484204460419095
EFA,2026-03-06,2026,22,1.5775462625562133
EFA,2026-03-09,2026,5,0.9246150474928465
EFA,2026-03-09,2026,22,1.5507770706236412
EFA,2026-03-10,2026,5,0.9224537691162944
EFA,2026-03-10,2026,22,1.5456594911493118
EFA,2026-03-11,2026,5,1.2933334324386374
EFA,2026-03-11,2026,22,1.5918982942467335
EFA,2026-03-12,2026,5,1.004132715161092
EFA,2026-03-12,2026,22,1.5422061129633902
EFA,2026-03-13,2026,5,1.714912914777197
EFA,2026-03-13,2026,22,1.529033752354977
EFA,2026-03-16,2026,5,1.8563179245595034
EFA,2026-03-16,2026,22,1.481975699233938
EFA,2026-03-17,2026,5,1.7475820866684368
EFA,2026-03-17,2026,22,1.3851938543214632
EFA,2026-03-18,2026,5,1.445879850919654
EFA,2026-03-18,2026,22,1.0807047975663246
EFA,2026-03-19,2026,5,1.638950123808362
EFA,2026-03-19,2026,22,1.1406417557208568
EFA,2026-03-20,2026,5,1.0378994233966374
EFA,2026-03-20,2026,22,0.8672168703965037
EFA,2026-03-23,2026,5,0.4810985621437956
EFA,2026-03-23,2026,22,0.7420931579537707
EFA,2026-03-24,2026,5,1.3013689169277636
EFA,2026-03-24,2026,22,0.7372797728586328
EFA,2026-03-25,2026,5,1.3112213240051802
EFA,2026-03-25,2026,22,0.6912761873096538
EFA,2026-03-26,2026,5,1.0576522323429793
EFA,2026-03-26,2026,22,0.586060432204845
EFA,2026-03-27,2026,5,0.9657745456463593
EFA,2026-03-27,2026,22,0.5430657881342421
EFA,2026-03-30,2026,5,0.9335616679537478
EFA,2026-03-30,2026,22,0.6501557321534848
EFA,2026-03-31,2026,5,1.1620091280288751
EFA,2026-03-31,2026,22,0.32361887278715873
EFA,2026-04-01,2026,5,1.0451831141655983
EFA,2026-04-01,2026,22,0.330865864017449
EFA,2026-04-02,2026,5,0.9927275801267417
EFA,2026-04-02,2026,22,0.34069015639311817
EFA,2026-04-06,2026,5,1.001131882853665
EFA,2026-04-06,2026,22,0.5235409274137731
EFA,2026-04-07,2026,5,0.8863903190052522
EFA,2026-04-07,2026,22,0.44721409486306435
EFA,2026-04-08,2026,5,-1.7480139573329687
EFA,2026-04-08,2026,22,0.0024334763776583594
EFA,2026-04-09,2026,5,-1.718485666972971
EFA,2026-04-09,2026,22,0.008142014856420772
EFA,2026-04-10,2026,5,-0.9427115280763183
EFA,2026-04-10,2026,22,-0.007064061647566975
EFA,2026-04-13,2026,5,-1.079924881363132
EFA,2026-04-13,2026,22,-0.05949949383419333
EFA,2026-04-14,2026,5,-0.11185773303165127
EFA,2026-04-14,2026,22,-0.08416615239257301
EFA,2026-04-15,2026,5,-0.11147901270648246
EFA,2026-04-15,2026,22,0.00042372330788621287
EFA,2026-04-16,2026,5,-0.17493464767989464
EFA,2026-04-16,2026,22,-0.10168525988949415
EFA,2026-04-17,2026,5,-0.3744691525263599
EFA,2026-04-17,2026,22,-0.13265444744701674
EFA,2026-04-20,2026,5,-0.36806194046244417
EFA,2026-04-20,2026,22,-0.05072924825834105
EFA,2026-04-21,2026,5,-1.9569662437950206
EFA,2026-04-21,2026,22,-0.18889289927887726
EFA,2026-04-22,2026,5,-1.3824701297957849
EFA,2026-04-22,2026,22,-0.1878521382858161
EFA,2026-04-23,2026,5,-0.3292751637027353
EFA,2026-04-23,2026,22,-0.32089358116122485
EFA,2026-04-24,2026,5,-0.335849938857473
EFA,2026-04-24,2026,22,-0.3005110132730944
EFA,2026-04-27,2026,5,-0.10071354200424762
EFA,2026-04-27,2026,22,-0.29387018281275606
EFA,2026-04-28,2026,5,0.06533608712258016
EFA,2026-04-28,2026,22,-0.2982116176247458
EFA,2026-04-29,2026,5,0.5328969279209487
EFA,2026-04-29,2026,22,-0.32574004996358635
EFA,2026-04-30,2026,5,0.3950387891631195
EFA,2026-04-30,2026,22,-0.5111526930088761
EFA,2026-05-01,2026,5,0.46338326385936746
EFA,2026-05-01,2026,22,-0.48504369911296097
EFA,2026-05-04,2026,5,0.3184470057439509
EFA,2026-05-04,2026,22,-0.5505151083694698
EFA,2026-05-05,2026,5,0.22730946701258709
EFA,2026-05-05,2026,22,-0.34757802016655087
EFA,2026-05-06,2026,5,-0.5894789676246754
EFA,2026-05-06,2026,22,-0.6054143620367411
EFA,2026-05-07,2026,5,-1.5373898608180723
EFA,2026-05-07,2026,22,-0.7485701065704378
EFA,2026-05-08,2026,5,-0.9042655866064206
EFA,2026-05-08,2026,22,-0.7221761332521445
EFA,2026-05-11,2026,5,-0.7124506008792766
EFA,2026-05-11,2026,22,-0.34049315258500473
EFA,2026-05-12,2026,5,-0.6683904264081472
EFA,2026-05-12,2026,22,-0.34483179882577336
EFA,2026-05-13,2026,5,-0.2810407678009567
EFA,2026-05-13,2026,22,-0.3463923598414563
EFA,2026-05-14,2026,5,-0.268032503573289
EFA,2026-05-14,2026,22,-0.36018196033448757
EFA,2026-05-15,2026,5,-0.8181810080625748
EFA,2026-05-15,2026,22,-0.5108746635485815
EFA,2026-05-18,2026,5,-0.739282633980937
EFA,2026-05-18,2026,22,-0.5287635245482696
EFA,2026-05-19,2026,5,-0.8396486714732503
EFA,2026-05-19,2026,22,-0.5602366590838205
EFA,2026-05-20,2026,5,-1.8220976638660422
EFA,2026-05-20,2026,22,-0.5202803705952193
EFA,2026-05-21,2026,5,-2.078814164880891
EFA,2026-05-21,2026,22,-0.5966885415477212
EFA,2026-05-22,2026,5,-2.0466793850093725
EFA,2026-05-22,2026,22,-0.5930091145777072
EFA,2026-05-26,2026,5,-3.0168144892471283
EFA,2026-05-26,2026,22,-0.6340045956788399
EFA,2026-05-27,2026,5,-2.2686313384256773
EFA,2026-05-27,2026,22,-0.609568042255013
EFA,2026-05-28,2026,5,-1.8122697673424848
EFA,2026-05-28,2026,22,-0.5711697711459875
EFA,2026-05-29,2026,5,-0.16959784544794507
EFA,2026-05-29,2026,22,-0.4568074795230872
EFA,2026-06-01,2026,5,-0.12601956550771753
EFA,2026-06-02,2026,5,-0.14097374893546355
EFA,2026-06-03,2026,5,-0.03512179779813284
EFA,2026-06-04,2026,5,0.6215550530131474
EFA,2026-06-05,2026,5,0.13795817753954245
EFA,2026-06-08,2026,5,0.14274582657927976
EFA,2026-06-09,2026,5,0.17154282766638254
EFA,2026-06-10,2026,5,0.042628762844074214
EFA,2026-06-11,2026,5,-2.0641709064707046
EFA,2026-06-12,2026,5,-2.105942603976952
EFA,2026-06-15,2026,5,-0.6266994864171499
EFA,2026-06-16,2026,5,-0.6298107104175913
EFA,2026-06-17,2026,5,-0.4282653993777689
EFA,2026-06-18,2026,5,-0.36969702186645165
EFA,2026-06-22,2026,5,-0.2416207698125757
EFA,2026-06-23,2026,5,-1.3715309818633574
EFA,2026-06-24,2026,5,-1.050313665714843
IWB,2020-03-31,2020,5,0.22871820991100536
IWB,2020-03-31,2020,22,-0.5318142656546521
IWB,2020-04-01,2020,5,0.04358111617222433
IWB,2020-04-01,2020,22,-0.7444836977183457
IWB,2020-04-02,2020,5,-0.03686521211243574
IWB,2020-04-02,2020,22,-0.8218596890089102
IWB,2020-04-03,2020,5,-0.05859638764967591
IWB,2020-04-03,2020,22,-0.8380167736270496
IWB,2020-04-06,2020,5,-0.9606473006579325
IWB,2020-04-06,2020,22,-1.304915518476645
IWB,2020-04-07,2020,5,-0.7936100342546585
IWB,2020-04-07,2020,22,-1.2750176386313323
IWB,2020-04-08,2020,5,-1.4235117178327694
IWB,2020-04-08,2020,22,-1.5540095887492686
IWB,2020-04-09,2020,5,-1.1566067080294895
IWB,2020-04-09,2020,22,-1.5193211314609816
IWB,2020-04-13,2020,5,-1.1131370079246594
IWB,2020-04-13,2020,22,-1.531840797967375
IWB,2020-04-14,2020,5,-1.1292937334760433
IWB,2020-04-14,2020,22,-1.6549562067814572
IWB,2020-04-15,2020,5,-1.1525890447809455
IWB,2020-04-15,2020,22,-1.738204287840243
IWB,2020-04-16,2020,5,-1.1621611704209316
IWB,2020-04-16,2020,22,-1.6073882602021397
IWB,2020-04-17,2020,5,-1.4557671441662792
IWB,2020-04-17,2020,22,-1.7364397189904979
IWB,2020-04-20,2020,5,-1.5092574323062107
IWB,2020-04-20,2020,22,-1.746628626292002
IWB,2020-04-21,2020,5,-2.2157685478353115
IWB,2020-04-21,2020,22,-1.9009615562608462
IWB,2020-04-22,2020,5,-2.031965919934447
IWB,2020-04-22,2020,22,-2.037707053844314
IWB,2020-04-23,2020,5,-1.9454645019841668
IWB,2020-04-23,2020,22,-1.9969520784939638
IWB,2020-04-24,2020,5,-1.5869985539503537
IWB,2020-04-24,2020,22,-2.0061947268009965
IWB,2020-04-27,2020,5,-1.7217020473350584
IWB,2020-04-27,2020,22,-2.053897132030099
IWB,2020-04-28,2020,5,-1.6781413744765787
IWB,2020-04-28,2020,22,-2.054486092128965
IWB,2020-04-29,2020,5,-2.1823230102669013
IWB,2020-04-29,2020,22,-2.2020696451478843
IWB,2020-04-30,2020,5,-2.120416316883449
IWB,2020-04-30,2020,22,-2.214563085933191
IWB,2020-05-01,2020,5,-2.6476760450966403
IWB,2020-05-01,2020,22,-2.350583297818611
IWB,2020-05-04,2020,5,-2.678883605072997
IWB,2020-05-04,2020,22,-2.360371971898428
IWB,2020-05-05,2020,5,-2.1755986388251864
IWB,2020-05-05,2020,22,-2.225064773198421
IWB,2020-05-06,2020,5,-1.9281605813182674
IWB,2020-05-06,2020,22,-2.2028003487258285
IWB,2020-05-07,2020,5,-1.9351647494772497
IWB,2020-05-07,2020,22,-2.225649590783742
IWB,2020-05-08,2020,5,-2.1873382657559364
IWB,2020-05-08,2020,22,-2.2914931368962583
IWB,2020-05-11,2020,5,-1.5584256363314015
IWB,2020-05-11,2020,22,-1.6557978374811653
IWB,2020-05-12,2020,5,-1.7955242157411921
IWB,2020-05-12,2020,22,-1.7027044551086175
IWB,2020-05-13,2020,5,-1.8295113752051573
IWB,2020-05-13,2020,22,-1.7344860127138788
IWB,2020-05-14,2020,5,-1.9231487596977053
IWB,2020-05-14,2020,22,-1.7162684546268134
IWB,2020-05-15,2020,5,-1.9339502510777185
IWB,2020-05-15,2020,22,-1.7166503630692906
IWB,2020-05-18,2020,5,-2.692923626586852
IWB,2020-05-18,2020,22,-1.856017196618192
IWB,2020-05-19,2020,5,-2.509763325946562
IWB,2020-05-19,2020,22,-1.864780263244914
IWB,2020-05-20,2020,5,-2.9755029294159234
IWB,2020-05-20,2020,22,-1.8940041145961017
IWB,2020-05-21,2020,5,-3.0297861135845054
IWB,2020-05-21,2020,22,-1.8896636217848015
IWB,2020-05-22,2020,5,-2.959115112033268
IWB,2020-05-22,2020,22,-1.7842132528532684
IWB,2020-05-26,2020,5,-3.2532515706960607
IWB,2020-05-26,2020,22,-1.7759242404619506
IWB,2020-05-27,2020,5,-3.299402378931316
IWB,2020-05-27,2020,22,-1.726006160178399
IWB,2020-05-28,2020,5,-3.2869699542031223
IWB,2020-05-28,2020,22,-1.6843081930389252
IWB,2020-05-29,2020,5,-2.2201177425213103
IWB,2020-05-29,2020,22,-1.6517375799702845
IWB,2020-06-01,2020,5,-2.0599886285561064
IWB,2020-06-01,2020,22,-1.6350216724474558
IWB,2020-06-02,2020,5,-2.02767102640788
IWB,2020-06-02,2020,22,-1.6272056864050137
IWB,2020-06-03,2020,5,-2.1904780858506334
IWB,2020-06-03,2020,22,-1.6306362709100608
IWB,2020-06-04,2020,5,-0.5504185380654121
IWB,2020-06-04,2020,22,-1.5397040764034753
IWB,2020-06-05,2020,5,-0.6354143508693705
IWB,2020-06-05,2020,22,-1.5936905935325851
IWB,2020-06-08,2020,5,-0.6174058044806705
IWB,2020-06-08,2020,22,-1.5827753081066833
IWB,2020-06-09,2020,5,-0.41037198431936184
IWB,2020-06-09,2020,22,-1.4369220480375362
IWB,2020-06-10,2020,5,-0.2981939458028972
IWB,2020-06-10,2020,22,-1.3079563982140336
IWB,2020-06-11,2020,5,-1.8572097206972116
IWB,2020-06-11,2020,22,-1.6841661225712796
IWB,2020-06-12,2020,5,-1.9883252286359765
IWB,2020-06-12,2020,22,-1.6072766444610465
IWB,2020-06-15,2020,5,-2.0530755748669627
IWB,2020-06-15,2020,22,-1.5530860618135696
IWB,2020-06-16,2020,5,-3.500331975910992
IWB,2020-06-16,2020,22,-1.6639040021772074
IWB,2020-06-17,2020,5,-1.4423700849271368
IWB,2020-06-17,2020,22,-1.5798770845110328
IWB,2020-06-18,2020,5,-1.2824993866042684
IWB,2020-06-18,2020,22,-1.5660583662010106
IWB,2020-06-19,2020,5,-0.526622865105516
IWB,2020-06-19,2020,22,-1.2680317610993845
IWB,2020-06-22,2020,5,-0.4418179278591574
IWB,2020-06-22,2020,22,-1.248798877419121
IWB,2020-06-23,2020,5,-0.1762079079308816
IWB,2020-06-23,2020,22,-1.0954131877691915
IWB,2020-06-24,2020,5,-0.5856317025753093
IWB,2020-06-24,2020,22,-1.270163626436647
IWB,2020-06-25,2020,5,-0.6270740766684877
IWB,2020-06-25,2020,22,-1.2568757365359218
IWB,2020-06-26,2020,5,-1.1652596844138536
IWB,2020-06-26,2020,22,-1.5850201060698552
IWB,2020-06-29,2020,5,-1.2358975584749268
IWB,2020-06-29,2020,22,-1.5946135405917516
IWB,2020-06-30,2020,5,-1.5191157368049906
IWB,2020-06-30,2020,22,-1.679154440844637
IWB,2020-07-01,2020,5,-1.5699222756908553
IWB,2020-07-01,2020,22,-1.6655489848343517
IWB,2020-07-02,2020,5,-1.1778246306188556
IWB,2020-07-02,2020,22,-1.441351392459465
IWB,2020-07-06,2020,5,-1.3848139997075637
IWB,2020-07-06,2020,22,-1.5519250572062013
IWB,2020-07-07,2020,5,-1.1225158825275785
IWB,2020-07-07,2020,22,-1.5159484711828064
