date,rv_day,rv_night,rv_total
2025-07-28,5.271195630408236e-05,1.6682023388367178e-05,6.939397969244954e-05
2025-07-29,8.489077886173873e-05,1.3841954799679284e-05,9.873273366141801e-05
2025-07-30,4.607549107780985e-05,2.407086387881064e-05,7.014635495662048e-05
2025-07-31,1.800804141795537e-05,3.366001302308633e-05,5.16680544410417e-05
2025-08-01,5.374636645546437e-05,3.9229634420000834e-05,9.297600087546521e-05
2025-08-04,2.4697809065470213e-05,5.203822912450972e-05,7.673603818997994e-05
2025-08-05,3.313727342265973e-05,1.0030507142703633e-05,4.3167780565363364e-05
2025-08-06,1.6537845188317985e-05,2.84376956531168e-05,4.4975540841434784e-05
2025-08-07,3.1630281131430696e-05,3.2075361927333535e-05,6.370564305876422e-05
2025-08-08,1.00661003028497e-05,2.8339684157103326e-05,3.8405784459953026e-05
2025-08-11,4.231305661707582e-05,1.518615046881974e-05,5.7499207085895564e-05
2025-08-12,2.408450718175637e-05,1.770551367404142e-05,4.179002085579779e-05
2025-08-13,5.491686061257774e-05,1.8047122269447942e-05,7.296398288202569e-05
2025-08-14,1.7795908906597607e-05,1.5271205039148945e-05,3.3067113945746556e-05
2025-08-15,2.7554814829036134e-05,2.4098655121304568e-05,5.16534699503407e-05
2025-08-18,2.5298279455912056e-05,2.106886481965499e-05,4.636714427556705e-05
2025-08-19,2.279827708708014e-05,1.2338500203435646e-05,3.513677729051578e-05
2025-08-20,7.347030582672615e-05,1.251268773480406e-05,8.598299356153021e-05
2025-08-21,3.618246038815582e-05,4.481472857748022e-05,8.099718896563605e-05
2025-08-22,5.035426281772724e-05,3.701760497217716e-05,8.73718677899044e-05
2025-08-25,3.786382142615911e-05,5.5963783763715115e-05,9.382760518987423e-05
2025-08-26,2.4848897829264666e-05,1.6855981759461115e-05,4.170487958872578e-05
2025-08-27,2.385455880523639e-05,1.5362955554917236e-05,3.9217514360153625e-05
2025-08-28,3.589542801400771e-05,3.5120347409759986e-05,7.101577542376769e-05
2025-08-29,2.443713354294041e-05,2.1722549766534e-05,4.615968330947441e-05
2025-09-01,0.00010126972379106676,3.3212492572096216e-05,0.00013448221636316299
2025-09-02,5.095499029679116e-05,7.662424850830415e-06,5.861741514762157e-05
2025-09-03,4.621837611028467e-05,4.9767656951713596e-05,9.598603306199826e-05
2025-09-04,6.769049396339284e-05,4.0555380049868916e-05,0.00010824587401326175
2025-09-05,1.9202127579076162e-05,1.7196322642250796e-05,3.639845022132696e-05
2025-09-08,2.5410525627350113e-05,4.745973455202249e-05,7.287026017937259e-05
2025-09-09,1.8568908103159797e-05,1.255198489783377e-05,3.1120893000993566e-05
2025-09-10,1.744762774186947e-05,2.4686126969874153e-05,4.213375471174362e-05
2025-09-11,3.3908670642771156e-05,3.740935997922271e-05,7.131803062199386e-05
2025-09-12,1.7292577906304794e-05,2.43901539397405e-05,4.16827318460453e-05
2025-09-15,2.78332421685674e-05,1.67174355272947e-05,4.45506776958621e-05
2025-09-16,2.8072116010240983e-05,2.1639391598616016e-05,4.9711507608857e-05
2025-09-17,2.3838673348765547e-05,1.3772561298036333e-05,3.761123464680188e-05
2025-09-18,2.074909227948302e-05,8.862065265987356e-05,0.00010936974493935658
2025-09-19,3.538991033449005e-05,5.1211045632765465e-05,8.660095596725551e-05
2025-09-22,2.215468531400161e-05,1.395546962307272e-05,3.611015493707433e-05
2025-09-23,2.821440312684023e-05,2.026156952104348e-05,4.847597264788371e-05
2025-09-24,4.587138998488857e-05,4.832646120924043e-05,9.4197851194129e-05
2025-09-25,2.268057982371215e-05,3.413603264723347e-05,5.6816612470945616e-05
2025-09-26,8.2269413693803e-05,4.9801963163094047e-05,0.00013207137685689705
2025-09-30,4.4658028606771816e-05,3.8871380587650534e-05,8.352940919442234e-05
2025-10-01,5.3198954346599916e-05,3.5240956917214496e-05,8.84399112638144e-05
2025-10-02,1.965583007926803e-05,4.513686689018497e-05,6.4792696969453e-05
2025-10-03,3.934295250337763e-05,3.913493936026242e-05,7.847789186364004e-05
2025-10-07,4.202229392137905e-05,3.6519506389109756e-05,7.854180031048881e-05
2025-10-08,3.1772719511608185e-05,4.294781687822596e-05,7.472053638983415e-05
2025-10-09,3.636772146876117e-05,3.666374157468636e-05,7.303146304344754e-05
2025-10-13,5.547591190814846e-05,3.2744949874436204e-05,8.822086178258466e-05
2025-10-14,9.573201012615332e-05,5.512243424065849e-05,0.0001508544443668118
2025-10-15,6.315479324989951e-05,0.00014874709359802773,0.00021190188684792725
2025-10-16,8.541133616958807e-05,8.012406517759872e-05,0.0001655354013471868
2025-10-17,4.9947402954979207e-05,0.00010484757422034598,0.00015479497717532518
2025-10-20,4.0021735275568684e-05,0.00011403893225207782,0.0001540606675276465
2025-10-21,3.7992177885875346e-05,3.6086337722872915e-05,7.407851560874826e-05
2025-10-22,3.971582144862406e-05,4.346047617084578e-05,8.317629761946985e-05
2025-10-23,3.2334289508028145e-05,7.427025902566559e-05,0.00010660454853369373
2025-10-27,3.8650283423879395e-05,4.219026020804772e-05,8.084054363192712e-05
2025-10-28,2.2761556895835254e-05,2.1388202155197746e-05,4.4149759051033e-05
2025-10-29,2.6948580976205465e-05,2.5514505023198137e-05,5.2463085999403605e-05
2025-10-30,6.979811648313672e-05,7.259653108442354e-05,0.00014239464756756026
2025-10-31,3.774820945054549e-05,4.711056738486877e-05,8.485877683541427e-05
2025-11-03,5.7811243236531115e-05,3.957196943135855e-05,9.738321266788966e-05
2025-11-04,5.163389966212427e-05,2.6388739730766017e-05,7.802263939289028e-05
2025-11-05,9.24115536209293e-05,6.083739077867583e-05,0.00015324894439960513
2025-11-06,4.3452385733739577e-05,4.816870934247238e-05,9.162109507621195e-05
2025-11-07,7.775615136823539e-05,8.973692208728719e-05,0.0001674930734555226
2025-11-10,4.352593230993611e-05,0.0001131552531768582,0.0001566811854867943
2025-11-11,3.9880842458905884e-05,4.433550433712937e-05,8.421634679603526e-05
2025-11-12,2.6716092695491338e-05,5.298379191300631e-05,7.969988460849764e-05
2025-11-13,4.65591570058105e-05,3.522253383069988e-05,8.178169083651037e-05
2025-11-14,4.333814635066375e-05,6.37440230860125e-05,0.00010708216943667625
2025-11-17,6.255881201759797e-05,0.00016604223783926698,0.00022860104985686494
2025-11-18,9.110027177438999e-05,0.0001496004648314705,0.00024070073660586048
2025-11-19,8.628463468493925e-05,0.0001259002251080833,0.00021218485979302256
2025-11-20,5.9431669095011764e-05,9.212661211912098e-05,0.00015155828121413275
2025-11-21,6.172713925461167e-05,0.00017748418110019308,0.00023921132035480475
2025-11-24,5.838070801020039e-05,0.00029119101310547753,0.00034957172111567793
2025-11-25,3.363232976165648e-05,0.00010032582447540628,0.00013395815423706276
2025-11-26,2.893703499349002e-05,0.00014030069066033317,0.0001692377256538232
2025-11-27,3.111947905732425e-05,5.338297816224915e-05,8.45024572195734e-05
2025-11-28,1.4739543673413193e-05,6.373218413405581e-06,2.1112762086818775e-05
2025-12-01,4.1695741626224346e-05,1.9926610430831403e-05,6.162235205705575e-05
2025-12-02,4.4687648475169946e-05,5.242341567135989e-05,9.711106414652984e-05
2025-12-03,3.470456706440067e-05,5.52421575094044e-05,8.994672457380507e-05
2025-12-04,2.055092411506725e-05,5.9878860087487706e-05,8.042978420255496e-05
2025-12-05,3.5194009158360263e-05,2.983372757306898e-05,6.502773673142924e-05
2025-12-08,1.591722687313556e-05,2.6464687889338708e-05,4.2381914762474265e-05
2025-12-09,1.8078797734141747e-05,2.3780950357140795e-05,4.1859748091282545e-05
2025-12-10,1.530083827676088e-05,1.7738251829913786e-05,3.3039090106674665e-05
2025-12-11,3.928129209547577e-05,3.1113510491344955e-05,7.039480258682072e-05
2025-12-12,2.8335518849367566e-05,4.2771554804157986e-05,7.110707365352555e-05
2025-12-15,1.9765993539027635e-05,7.602798869549053e-05,9.579398223451816e-05
2025-12-16,6.406133221977176e-05,7.224336641823754e-05,0.0001363046986380093
2025-12-17,4.339048731912403e-05,6.008754142049358e-05,0.0001034780287396176
2025-12-18,3.7500836858986205e-05,8.270337579789923e-05,0.00012020421265688543
2025-12-19,3.4321791776927685e-05,5.9441952334412477e-05,9.376374411134016e-05
2025-12-22,1.393864177013148e-05,3.704856705915721e-05,5.0987208829288685e-05
2025-12-23,1.4007134991891387e-05,2.2712337556909794e-05,3.671947254880118e-05
2025-12-24,1.1756012140061341e-05,1.4584037715515648e-05,2.634004985557699e-05
2025-12-26,1.2583218541168094e-05,7.79445603736955e-06,2.0377674578537644e-05
2025-12-29,2.6010402443553393e-05,1.1824089711388689e-05,3.783449215494208e-05
2025-12-30,1.7634451139794166e-05,1.9550017940044487e-05,3.7184469079838654e-05
2025-12-31,2.3145997039167878e-05,1.4867364633315663e-05,3.801336167248354e-05
