date,total_call,total_put,total_total,total_pcr
2016-01-20,3536277,4189165,7725442,1.18
2016-01-21,2029567,2226015,4255582,1.1
2016-01-22,2113515,2344117,4457632,1.11
2016-01-25,1447809,1490857,2938666,1.03
2016-01-26,1632241,1443064,3075305,0.88
2016-01-27,1956550,1858828,3815378,0.95
2016-01-28,1977640,1717642,3695282,0.87
2016-01-29,2662269,2433017,5095286,0.91
2016-02-01,1506401,1537564,3043965,1.02
2016-02-02,1865021,1913534,3778555,1.03
2016-02-03,2438579,2067832,4506411,0.85
2016-02-04,2121221,1983991,4105212,0.94
2016-02-05,2408324,2328896,4737220,0.97
2016-02-08,2420277,2814224,5234501,1.16
2016-02-09,2144730,1971707,4116437,0.92
2016-02-10,1663625,1812785,3476410,1.09
2016-02-11,2905705,2786940,5692645,0.96
2016-02-12,2395596,2205393,4600989,0.92
2016-02-16,2189551,2083006,4272557,0.95
2016-02-17,2431862,2722198,5154060,1.12
2016-02-18,1938820,2074547,4013367,1.07
2016-02-19,2327780,2456680,4784460,1.06
2016-02-22,2160175,2020117,4180292,0.94
2016-02-23,1495723,1681047,3176770,1.12
2016-02-24,1973669,2066362,4040031,1.05
2016-02-25,1675697,1555914,3231611,0.93
2016-02-26,2113738,2118623,4232361,1.0
2016-02-29,1549879,1871219,3421098,1.21
2016-03-01,2249494,1995177,4244671,0.89
2016-03-02,2453652,1969980,4423632,0.8
2016-03-03,2728219,2111351,4839570,0.77
2016-03-04,3292123,2758459,6050582,0.84
2016-03-07,1913157,1621630,3534787,0.85
2016-03-08,1832399,1801083,3633482,0.98
2016-03-09,1572583,1446970,3019553,0.92
2016-03-10,1911877,1901901,3813778,0.99
2016-03-11,2444121,2477474,4921595,1.01
2016-03-14,1666462,1522408,3188870,0.91
2016-03-15,1848130,1662297,3510427,0.9
2016-03-16,2240692,2013419,4254111,0.9
2016-03-17,3320210,2251396,5571606,0.68
2016-03-18,2905731,2269666,5175397,0.78
2016-03-21,1424803,1261059,2685862,0.89
2016-03-22,1488410,1585824,3074234,1.07
2016-03-23,1636287,1695635,3331922,1.04
2016-03-24,1800702,1913431,3714133,1.06
2016-03-28,1312236,1019196,2331432,0.78
2016-03-29,1826457,1772993,3599450,0.97
2016-03-30,2278551,2567147,4845698,1.13
2016-03-31,1574390,1811251,3385641,1.15
2016-04-01,1745711,1677486,3423197,0.96
2016-04-04,1376037,1333836,2709873,0.97
2016-04-05,1376317,1555317,2931634,1.13
2016-04-06,1569854,1552189,3122043,0.99
2016-04-07,1888869,1929226,3818095,1.02
2016-04-08,1594557,1588923,3183480,1.0
2016-04-11,1531136,1326707,2857843,0.87
2016-04-12,1835927,1708790,3544717,0.93
2016-04-13,3101775,1903762,5005537,0.61
2016-04-14,2078387,1779326,3857713,0.86
2016-04-15,2243318,1805753,4049071,0.8
2016-04-18,1926358,1895611,3821969,0.98
2016-04-19,3135033,1949555,5084588,0.62
2016-04-20,2389249,2114019,4503268,0.88
2016-04-21,1678589,1958474,3637063,1.17
2016-04-22,1851679,1820619,3672298,0.98
2016-04-25,1628137,1231738,2859875,0.76
2016-04-26,1607484,1288195,2895679,0.8
2016-04-27,1931596,1970291,3901887,1.02
2016-04-28,2073536,2071143,4144679,1.0
2016-04-29,2489029,2888120,5377149,1.16
2016-05-02,1443109,1564576,3007685,1.08
2016-05-03,1730670,1904768,3635438,1.1
2016-05-04,1803570,1958527,3762097,1.09
2016-05-05,1470547,1760960,3231507,1.2
2016-05-06,1972673,2356602,4329275,1.19
2016-05-09,1357577,1549626,2907203,1.14
2016-05-10,1953694,2088151,4041845,1.07
2016-05-11,1925907,1784203,3710110,0.93
2016-05-12,1791608,2284378,4075986,1.28
2016-05-13,1903177,2190289,4093466,1.15
2016-05-16,1971766,1525166,3496932,0.77
2016-05-17,1985357,2395582,4380939,1.21
2016-05-18,2165620,2205292,4370912,1.02
2016-05-19,1911676,2610063,4521739,1.37
2016-05-20,1924117,1991879,3915996,1.04
2016-05-23,1495372,1503650,2999022,1.01
2016-05-24,1992752,2009024,4001776,1.01
2016-05-25,2309584,2250524,4560108,0.97
2016-05-26,1645892,1527950,3173842,0.93
2016-05-27,1854550,1677074,3531624,0.9
2016-05-31,2015045,1865484,3880529,0.93
2016-06-01,1669339,1732771,3402110,1.04
2016-06-02,1747012,1592621,3339633,0.91
2016-06-03,2198715,1926222,4124937,0.88
2016-06-06,2245175,1657121,3902296,0.74
2016-06-07,2047372,1736982,3784354,0.85
2016-06-08,1887496,1625794,3513290,0.86
2016-06-09,1788796,1689189,3477985,0.94
2016-06-10,2382864,2595526,4978390,1.09
2016-06-13,2847834,2631531,5479365,0.92
2016-06-14,2747811,2838745,5586556,1.03
2016-06-15,1833708,2149426,3983134,1.17
2016-06-16,2322680,3239327,5562007,1.39
2016-06-17,2258989,2500313,4759302,1.11
2016-06-20,1916774,1906936,3823710,0.99
2016-06-21,1749776,1764470,3514246,1.01
2016-06-22,2258543,2356340,4614883,1.04
2016-06-23,1925692,2458609,4384301,1.28
2016-06-24,3227996,4005549,7233545,1.24
2016-06-27,2797963,3621460,6419423,1.29
2016-06-28,2332870,2660530,4993400,1.14
2016-06-29,2609724,3040729,5650453,1.17
2016-06-30,2557045,3154168,5711213,1.23
2016-07-01,2594558,2388546,4983104,0.92
2016-07-05,1634589,2031292,3665881,1.24
2016-07-06,1999960,2024288,4024248,1.01
2016-07-07,2095479,1799943,3895422,0.86
2016-07-08,3419861,2508807,5928668,0.73
2016-07-11,2639681,2017486,4657167,0.76
2016-07-12,2787630,2213944,5001574,0.79
2016-07-13,2053700,1828724,3882424,0.89
2016-07-14,3484611,2148967,5633578,0.62
2016-07-15,2305377,1948341,4253718,0.85
2016-07-18,1901625,1745131,3646756,0.92
2016-07-19,1907978,1764799,3672777,0.92
2016-07-20,2467887,1957307,4425194,0.79
2016-07-21,1904713,1805943,3710656,0.95
2016-07-22,2118825,1729375,3848200,0.82
2016-07-25,1762494,1610089,3372583,0.91
2016-07-26,1748955,1600611,3349566,0.92
2016-07-27,2055232,1884286,3939518,0.92
2016-07-28,2143616,1933110,4076726,0.9
2016-07-29,2077687,2488605,4566292,1.2
2016-08-01,1552958,2098234,3651192,1.35
2016-08-02,1872589,2158930,4031519,1.15
2016-08-03,1513253,1427641,2940894,0.94
2016-08-04,1631233,1510736,3141969,0.93
2016-08-05,2740384,2528435,5268819,0.92
2016-08-08,1787811,1754249,3542060,0.98
2016-08-09,1773203,1615510,3388713,0.91
2016-08-10,1868872,1633478,3502350,0.87
2016-08-11,1859726,1770806,3630532,0.95
2016-08-12,2253730,1718969,3972699,0.76
2016-08-15,2137139,1657076,3794215,0.78
2016-08-16,1899643,1961047,3860690,1.03
2016-08-17,2176348,1954500,4130848,0.9
2016-08-18,1913020,1650638,3563658,0.86
2016-08-19,2162825,1826172,3988997,0.84
2016-08-22,1689275,1527411,3216686,0.9
2016-08-23,1825263,1568342,3393605,0.86
2016-08-24,2095310,1938519,4033829,0.93
2016-08-25,1483413,1708350,3191763,1.15
2016-08-26,2312206,2405415,4717621,1.04
2016-08-29,1501774,1403414,2905188,0.93
2016-08-30,1577532,1523872,3101404,0.97
2016-08-31,1606269,1920730,3526999,1.2
2016-09-01,1888047,1906175,3794222,1.01
2016-09-02,2162631,2083541,4246172,0.96
2016-09-06,2256770,1965386,4222156,0.87
2016-09-07,1965803,1744345,3710148,0.89
2016-09-08,1898049,1840466,3738515,0.97
2016-09-09,3486148,4105647,7591795,1.18
2016-09-12,2848990,2842110,5691100,1.0
2016-09-13,2821948,2767005,5588953,0.98
2016-09-14,2412891,2638520,5051411,1.09
2016-09-15,2611806,2201500,4813306,0.84
2016-09-16,2467901,2460250,4928151,1.0
2016-09-19,2102237,1663791,3766028,0.79
2016-09-20,1870716,1831675,3702391,0.98
2016-09-21,2449456,2444032,4893488,1.0
2016-09-22,2545328,2468807,5014135,0.97
2016-09-23,2114599,2215269,4329868,1.05
2016-09-26,1678444,1934200,3612644,1.15
2016-09-27,1648152,1634369,3282521,0.99
2016-09-28,1868013,1677155,3545168,0.9
2016-09-29,2354373,2449426,4803799,1.04
2016-09-30,2062710,2076480,4139190,1.01
2016-10-03,1435770,1523389,2959159,1.06
2016-10-04,1936762,1751144,3687906,0.9
2016-10-05,1973409,1515657,3489066,0.77
2016-10-06,1790155,1783724,3573879,1.0
2016-10-07,1762194,2081023,3843217,1.18
2016-10-10,1619968,1510985,3130953,0.93
2016-10-11,2297504,2566380,4863884,1.12
2016-10-12,1595535,1685295,3280830,1.06
2016-10-13,2282346,2215854,4498200,0.97
2016-10-14,2137468,2017653,4155121,0.94
2016-10-17,1518629,1470178,2988807,0.97
2016-10-18,1982459,1932738,3915197,0.97
2016-10-19,1995811,1895783,3891594,0.95
2016-10-20,1946131,1926066,3872197,0.99
2016-10-21,2437915,2371071,4808986,0.97
2016-10-24,1664592,1556096,3220688,0.93
2016-10-25,1711059,1657294,3368353,0.97
2016-10-26,1817490,1643429,3460919,0.9
2016-10-27,2143918,1800377,3944295,0.84
2016-10-28,2382744,2647661,5030405,1.11
2016-10-31,1643838,1734949,3378787,1.06
2016-11-01,2108952,3009635,5118587,1.43
2016-11-02,1982695,2588069,4570764,1.31
2016-11-03,2359955,2804773,5164728,1.19
2016-11-04,2732724,3749380,6482104,1.37
2016-11-07,2463858,3008251,5472109,1.22
2016-11-08,2211579,3283551,5495130,1.48
2016-11-09,3641178,3914176,7555354,1.07
2016-11-10,3726713,3326686,7053399,0.89
2016-11-11,2638988,2825389,5464377,1.07
2016-11-14,2905228,2635571,5540799,0.91
2016-11-15,2655801,2423578,5079379,0.91
2016-11-16,2408777,2464933,4873710,1.02
2016-11-17,2490632,2162922,4653554,0.87
2016-11-18,2330521,2197648,4528169,0.94
2016-11-21,2316247,1955106,4271353,0.84
2016-11-22,2115550,2105680,4221230,1.0
2016-11-23,1817286,1743228,3560514,0.96
2016-11-25,1551690,1238513,2790203,0.8
2016-11-28,1818765,1676384,3495149,0.92
2016-11-29,1477374,1414842,2892216,0.96
2016-11-30,2144476,1927411,4071887,0.9
2016-12-01,2229233,2107208,4336441,0.95
2016-12-02,1912161,1766106,3678267,0.92
2016-12-05,1888760,1628915,3517675,0.86
2016-12-06,1729315,1428908,3158223,0.83
2016-12-07,2970486,2492864,5463350,0.84
2016-12-08,3069374,2306219,5375593,0.75
2016-12-09,2806658,2290518,5097176,0.82
2016-12-12,2064364,1644313,3708677,0.8
2016-12-13,3274790,1977616,5252406,0.6
2016-12-14,2386986,2142003,4528989,0.9
2016-12-15,2418077,2061540,4479617,0.85
2016-12-16,2632634,2403816,5036450,0.91
2016-12-19,1726918,2019163,3746081,1.17
2016-12-20,1723785,1616501,3340286,0.94
2016-12-21,1787895,1645284,3433179,0.92
2016-12-22,1835368,1638134,3473502,0.89
2016-12-23,1149346,992739,2142085,0.86
2016-12-27,1048751,1069851,2118602,1.02
2016-12-28,1527796,1393317,2921113,0.91
2016-12-29,1376620,1299106,2675726,0.94
2016-12-30,1630190,1774835,3405025,1.09
2017-01-03,1808289,1767477,3575766,0.98
2017-01-04,1933639,1690512,3624151,0.87
2017-01-05,1737037,2011530,3748567,1.16
2017-01-06,2147915,2090158,4238073,0.97
2017-01-09,1522835,1524357,3047192,1.0
2017-01-10,1806645,1600779,3407424,0.89
2017-01-11,2222884,1875626,4098510,0.84
2017-01-12,1979866,2127889,4107755,1.07
2017-01-13,2154884,1976455,4131339,0.92
2017-01-17,2222018,2117287,4339305,0.95
2017-01-18,2185526,2345616,4531142,1.07
2017-01-19,2051053,1929763,3980816,0.94
2017-01-20,2469986,2468349,4938335,1.0
2017-01-23,1931817,1831465,3763282,0.95
2017-01-24,2383446,1802771,4186217,0.76
2017-01-25,3114558,2241235,5355793,0.72
2017-01-26,2125006,1845896,3970902,0.87
2017-01-27,2062738,2067651,4130389,1.0
2017-01-30,2006109,2197626,4203735,1.1
2017-01-31,1803349,1853263,3656612,1.03
2017-02-01,2028857,1855154,3884011,0.91
2017-02-02,1925627,1658517,3584144,0.86
2017-02-03,2999616,2289604,5289220,0.76
2017-02-06,1670585,1751110,3421695,1.05
2017-02-07,1780110,1955092,3735202,1.1
2017-02-08,2020999,1962602,3983601,0.97
2017-02-09,2392537,2235981,4628518,0.93
2017-02-10,2404905,2367078,4771983,0.98
2017-02-13,3195364,2123332,5318696,0.66
2017-02-14,3111080,2183727,5294807,0.7
2017-02-15,3284922,2743394,6028316,0.84
2017-02-16,2614487,2317647,4932134,0.89
2017-02-17,2518623,2348783,4867406,0.93
2017-02-21,2781018,2280700,5061718,0.82
2017-02-22,2080089,1850894,3930983,0.89
2017-02-23,2373203,1978872,4352075,0.83
2017-02-24,2753091,2282831,5035922,0.83
2017-02-27,2050008,1703819,3753827,0.83
2017-02-28,1853929,2208775,4062704,1.19
2017-03-01,3212624,2788432,6001056,0.87
2017-03-02,2143851,2196051,4339902,1.02
2017-03-03,2327595,2196175,4523770,0.94
2017-03-06,1932339,1739814,3672153,0.9
2017-03-07,2127508,1779687,3907195,0.84
2017-03-08,2070546,2022663,4093209,0.98
2017-03-09,1805260,2023692,3828952,1.12
2017-03-10,2373725,2099956,4473681,0.88
2017-03-13,1717187,1609360,3326547,0.94
2017-03-14,1848855,1718339,3567194,0.93
2017-03-15,3168524,2262169,5430693,0.71
2017-03-16,2320015,2102491,4422506,0.91
2017-03-17,2767874,2647528,5415402,0.96
2017-03-20,1989135,2105991,4095126,1.06
2017-03-21,3213017,3235885,6448902,1.01
2017-03-22,2681603,2646246,5327849,0.99
2017-03-23,1884379,2137346,4021725,1.13
2017-03-24,1983236,2407780,4391016,1.21
2017-03-27,1704610,1859887,3564497,1.09
2017-03-28,2133094,1855440,3988534,0.87
2017-03-29,1803757,1494286,3298043,0.83
2017-03-30,1915056,1791066,3706122,0.94
2017-03-31,1766748,2100229,3866977,1.19
2017-04-03,1837825,1808361,3646186,0.98
2017-04-04,1503908,1684297,3188205,1.12
2017-04-05,2396675,2201510,4598185,0.92
2017-04-06,1786455,1605472,3391927,0.9
2017-04-07,2272511,2170130,4442641,0.95
2017-04-10,2066786,2166952,4233738,1.05
2017-04-11,2608915,2373786,4982701,0.91
2017-04-12,2109270,2010609,4119879,0.95
2017-04-13,2772163,2710773,5482936,0.98
2017-04-17,2032595,1732022,3764617,0.85
2017-04-18,2666925,1723664,4390589,0.65
2017-04-19,3096764,2296447,5393211,0.74
2017-04-20,2601658,2350162,4951820,0.9
2017-04-21,2738376,2847329,5585705,1.04
2017-04-24,2511466,2639099,5150565,1.05
2017-04-25,3055166,2540819,5595985,0.83
2017-04-26,2223095,1746152,3969247,0.79
2017-04-27,2196598,2025217,4221815,0.92
2017-04-28,2200945,2116044,4316989,0.96
2017-05-01,1908015,1615863,3523878,0.85
2017-05-02,2156061,1610032,3766093,0.75
2017-05-03,1962478,2134361,4096839,1.09
2017-05-04,2065977,1874480,3940457,0.91
2017-05-05,2191316,2196345,4387661,1.0
2017-05-08,2168567,1844061,4012628,0.85
2017-05-09,2751062,2039418,4790480,0.74
2017-05-10,1931946,1816855,3748801,0.94
2017-05-11,2295691,2094606,4390297,0.91
2017-05-12,2373780,2013036,4386816,0.85
2017-05-15,2332027,1744569,4076596,0.75
2017-05-16,2594609,2047259,4641868,0.79
2017-05-17,3637616,3980395,7618011,1.09
2017-05-18,2893837,3270672,6164509,1.13
2017-05-19,2484975,2464536,4949511,0.99
2017-05-22,1949645,1670185,3619830,0.86
2017-05-23,1867032,1677078,3544110,0.9
2017-05-24,1813959,1692553,3506512,0.93
2017-05-25,2472649,2119786,4592435,0.86
2017-05-26,1754783,1594007,3348790,0.91
2017-05-30,1663759,1555893,3219652,0.94
2017-05-31,2006535,2022525,4029060,1.01
2017-06-01,1970026,1970099,3940125,1.0
2017-06-02,2732806,2249797,4982603,0.82
2017-06-05,2073571,1533356,3606927,0.74
2017-06-06,2383366,1838524,4221890,0.77
2017-06-07,1987998,1797512,3785510,0.9
2017-06-08,2281802,1600983,3882785,0.7
2017-06-09,3071639,3268386,6340025,1.06
2017-06-12,2264355,2184520,4448875,0.96
2017-06-13,1788923,1733828,3522751,0.97
2017-06-14,2524931,2108544,4633475,0.84
2017-06-15,2415991,2362496,4778487,0.98
2017-06-16,2146012,2329785,4475797,1.09
2017-06-19,2317531,1861197,4178728,0.8
2017-06-20,2546438,2120534,4666972,0.83
2017-06-21,2205292,1962986,4168278,0.89
2017-06-22,1877251,1508696,3385947,0.8
2017-06-23,1861927,1795743,3657670,0.96
2017-06-26,1949621,1572184,3521805,0.81
2017-06-27,2297022,1773426,4070448,0.77
2017-06-28,1958488,1851887,3810375,0.95
2017-06-29,2998849,2948432,5947281,0.98
2017-06-30,1708951,1924313,3633264,1.13
2017-07-03,1006365,965792,1972157,0.96
2017-07-05,1783344,1643271,3426615,0.92
2017-07-06,1971589,2213389,4184978,1.12
2017-07-07,2235251,2074381,4309632,0.93
2017-07-10,1849991,1691690,3541681,0.91
2017-07-11,1634507,1736736,3371243,1.06
2017-07-12,2656315,1876044,4532359,0.71
2017-07-13,1984852,1732148,3717000,0.87
2017-07-14,2508204,2095446,4603650,0.84
2017-07-17,1906557,1883938,3790495,0.99
2017-07-18,2399261,2086086,4485347,0.87
2017-07-19,2788800,2160150,4948950,0.77
2017-07-20,2740900,2030865,4771765,0.74
2017-07-21,3272588,2434987,5707575,0.74
2017-07-24,1872510,1540767,3413277,0.82
2017-07-25,2473651,1987484,4461135,0.8
2017-07-26,2726421,2012571,4738992,0.74
2017-07-27,2873137,2698288,5571425,0.94
2017-07-28,2381178,1979083,4360261,0.83
2017-07-31,1727625,1586586,3314211,0.92
2017-08-01,1991411,1750099,3741510,0.88
2017-08-02,2294284,2216302,4510586,0.97
2017-08-03,1743630,1757295,3500925,1.01
2017-08-04,2108142,2114185,4222327,1.0
2017-08-07,1752826,1632448,3385274,0.93
2017-08-08,2562474,2372244,4934718,0.93
2017-08-09,2998215,3186997,6185212,1.06
2017-08-10,4226386,3936437,8162823,0.93
2017-08-11,3892876,3788195,7681071,0.97
2017-08-14,2567177,2171946,4739123,0.85
2017-08-15,2429863,2298204,4728067,0.95
2017-08-16,2708202,2612422,5320624,0.96
2017-08-17,3070282,3277046,6347328,1.07
2017-08-18,3044841,3377201,6422042,1.11
2017-08-21,1955676,1932742,3888418,0.99
2017-08-22,2172858,2222721,4395579,1.02
2017-08-23,1850247,1743204,3593451,0.94
2017-08-24,1558944,1697223,3256167,1.09
2017-08-25,1811212,1811692,3622904,1.0
2017-08-28,1610391,1492300,3102691,0.93
2017-08-29,2246054,1733712,3979766,0.77
2017-08-30,2151784,1793699,3945483,0.83
2017-08-31,2219446,2343089,4562535,1.06
2017-09-01,2338190,1937896,4276086,0.83
2017-09-05,2522268,2939712,5461980,1.17
2017-09-06,1999972,1894759,3894731,0.95
2017-09-07,1850055,2093367,3943422,1.13
2017-09-08,2119030,2308551,4427581,1.09
2017-09-11,2658218,2481257,5139475,0.93
2017-09-12,2753292,2312510,5065802,0.84
2017-09-13,2413845,1959135,4372980,0.81
2017-09-14,2739097,2167871,4906968,0.79
2017-09-15,2333131,2516185,4849316,1.08
2017-09-18,2842278,2602711,5444989,0.92
2017-09-19,2290919,1748712,4039631,0.76
2017-09-20,2698490,2376716,5075206,0.88
2017-09-21,1950744,1637734,3588478,0.84
2017-09-22,1858310,1822505,3680815,0.98
2017-09-25,3728877,2625060,6353937,0.7
2017-09-26,1754495,1645340,3399835,0.94
2017-09-27,2714858,2254590,4969448,0.83
2017-09-28,2189465,1587621,3777086,0.73
2017-09-29,2168004,2270017,4438021,1.05
2017-10-02,2740371,2553213,5293584,0.93
2017-10-03,2570234,1843090,4413324,0.72
2017-10-04,2345432,1947061,4292493,0.83
2017-10-05,2711279,2267147,4978426,0.84
2017-10-06,2567176,2235889,4803065,0.87
2017-10-09,1690034,1650444,3340478,0.98
2017-10-10,2235766,1629549,3865315,0.73
2017-10-11,1837558,1649463,3487021,0.9
2017-10-12,2048172,2149866,4198038,1.05
2017-10-13,2464214,2106686,4570900,0.85
2017-10-16,2246237,2620149,4866386,1.17
2017-10-17,2584935,2131082,4716017,0.82
2017-10-18,2381238,2253658,4634896,0.95
2017-10-19,2472489,2409194,4881683,0.97
2017-10-20,3356457,2727601,6084058,0.81
2017-10-23,2501138,2460982,4962120,0.98
2017-10-24,2043132,1602677,3645809,0.78
2017-10-25,2516081,2916104,5432185,1.16
2017-10-26,1914630,1674195,3588825,0.87
2017-10-27,2789949,2466856,5256805,0.88
2017-10-30,2110947,1987559,4098506,0.94
2017-10-31,1916966,1669085,3586051,0.87
2017-11-01,2540920,2401263,4942183,0.95
2017-11-02,2159678,1870503,4030181,0.87
2017-11-03,2484793,2326353,4811146,0.94
2017-11-06,2338427,2150427,4488854,0.92
2017-11-07,2524206,2581966,5106172,1.02
2017-11-08,1980811,1922667,3903478,0.97
2017-11-09,2909701,3187089,6096790,1.1
2017-11-10,2129749,2509242,4638991,1.18
2017-11-13,2273171,2044674,4317845,0.9
2017-11-14,2837392,2549590,5386982,0.9
2017-11-15,2535348,2637935,5173283,1.04
2017-11-16,2491881,2376932,4868813,0.95
2017-11-17,3048964,2429295,5478259,0.8
2017-11-20,2033651,1870021,3903672,0.92
2017-11-21,2680121,2271984,4952105,0.85
2017-11-22,1928283,1794982,3723265,0.93
2017-11-24,1251595,1082942,2334537,0.87
2017-11-27,2639368,1899963,4539331,0.72
2017-11-28,3470884,2351297,5822181,0.68
2017-11-29,3575354,2545982,6121336,0.71
2017-11-30,3408319,2908269,6316588,0.85
2017-12-01,4931810,3844911,8776721,0.78
2017-12-04,2951558,2474121,5425679,0.84
2017-12-05,2260193,1869249,4129442,0.83
2017-12-06,2305819,1878417,4184236,0.81
2017-12-07,2078340,1743790,3822130,0.84
2017-12-08,2210588,2074388,4284976,0.94
2017-12-11,2198385,1793454,3991839,0.82
2017-12-12,2696592,2302990,4999582,0.85
2017-12-13,2426921,1829639,4256560,0.75
2017-12-14,2722494,2177986,4900480,0.8
2017-12-15,3046458,2960539,6006997,0.97
2017-12-18,3401393,2344881,5746274,0.69
2017-12-19,2336790,2039429,4376219,0.87
2017-12-20,2350513,1890473,4240986,0.8
2017-12-21,1880948,1586416,3467364,0.84
2017-12-22,1690318,1608397,3298715,0.95
2017-12-26,1218646,1207112,2425758,0.99
2017-12-27,1313192,1249654,2562846,0.95
2017-12-28,1331472,1505412,2836884,1.13
2017-12-29,1803707,2000817,3804524,1.11
2018-01-02,2445115,2141925,4587040,0.88
2018-01-03,2883852,2463057,5346909,0.85
2018-01-04,3165683,2610892,5776575,0.82
2018-01-05,3016852,2776495,5793347,0.92
2018-01-08,3394444,2197476,5591920,0.65
2018-01-09,2582149,2080375,4662524,0.81
2018-01-10,4096432,2938080,7034512,0.72
2018-01-11,3434987,2461711,5896698,0.72
2018-01-12,4074628,3009461,7084089,0.74
2018-01-16,4752440,3293417,8045857,0.69
2018-01-17,3556929,2824513,6381442,0.79
2018-01-18,2973999,2472743,5446742,0.83
2018-01-19,2914279,2505421,5419700,0.86
2018-01-22,2777291,2480774,5258065,0.89
2018-01-23,3641740,2337131,5978871,0.64
2018-01-24,3677757,3098203,6775960,0.84
2018-01-25,2459361,1978554,4437915,0.8
2018-01-26,3121810,2467613,5589423,0.79
2018-01-29,3305058,2461877,5766935,0.74
2018-01-30,3107839,2952811,6060650,0.95
2018-01-31,3064194,2761194,5825388,0.9
2018-02-01,2598192,2353492,4951684,0.91
2018-02-02,6035199,5419273,11454472,0.9
2018-02-05,5923125,5428719,11351844,0.92
2018-02-06,5744211,5671878,11416089,0.99
2018-02-07,4056533,3672534,7729067,0.91
2018-02-08,3919462,4449451,8368913,1.14
2018-02-09,3992597,5237354,9229951,1.31
2018-02-12,3570113,3368360,6938473,0.94
2018-02-13,3039673,2903417,5943090,0.96
2018-02-14,2981929,3481044,6462973,1.17
2018-02-15,3179289,2929984,6109273,0.92
2018-02-16,3307999,3067685,6375684,0.93
2018-02-20,2396334,2055649,4451983,0.86
2018-02-21,2191609,2324659,4516268,1.06
2018-02-22,1899679,2135345,4035024,1.12
2018-02-23,2484710,2497317,4982027,1.01
2018-02-26,2714184,2517310,5231494,0.93
2018-02-27,2433665,2541480,4975145,1.04
2018-02-28,2331028,2519469,4850497,1.08
2018-03-01,2952565,3799160,6751725,1.29
2018-03-02,3014121,3494660,6508781,1.16
2018-03-05,2426392,2419114,4845506,1.0
2018-03-06,1938406,1796650,3735056,0.93
2018-03-07,2010408,2102644,4113052,1.05
2018-03-08,2254485,2028401,4282886,0.9
2018-03-09,3995513,3249780,7245293,0.81
2018-03-12,2566054,2237392,4803446,0.87
2018-03-13,2669172,2324142,4993314,0.87
2018-03-14,2401449,2524710,4926159,1.05
2018-03-15,2345547,2099141,4444688,0.89
2018-03-16,2741692,2626234,5367926,0.96
2018-03-19,3105750,3167511,6273261,1.02
2018-03-20,2402442,2008289,4410731,0.84
2018-03-21,1961228,2275520,4236748,1.16
2018-03-22,2505955,3067832,5573787,1.22
2018-03-23,2768463,4250717,7019180,1.54
2018-03-26,2356929,2776638,5133567,1.18
2018-03-27,2222132,2387731,4609863,1.07
2018-03-28,2260325,3039852,5300177,1.34
2018-03-29,2653399,2518483,5171882,0.95
2018-04-02,2490145,3176304,5666449,1.28
2018-04-03,1994235,2078774,4073009,1.04
2018-04-04,2391309,2338932,4730241,0.98
2018-04-05,2409099,2050905,4460004,0.85
2018-04-06,2596227,2669035,5265262,1.03
2018-04-09,1942913,1907705,3850618,0.98
2018-04-10,2333182,1983310,4316492,0.85
2018-04-11,2194995,2249274,4444269,1.02
2018-04-12,2070974,2057893,4128867,0.99
2018-04-13,2640665,2599182,5239847,0.98
2018-04-16,2520498,2360346,4880844,0.94
2018-04-17,3388780,3252402,6641182,0.96
2018-04-18,2570519,2472795,5043314,0.96
2018-04-19,2479986,2412028,4892014,0.97
2018-04-20,2608897,2554595,5163492,0.98
2018-04-23,1790344,1667994,3458338,0.93
2018-04-24,2522209,2626697,5148906,1.04
2018-04-25,2456417,2361919,4818336,0.96
2018-04-26,2702626,2229250,4931876,0.82
2018-04-27,2392718,2112734,4505452,0.88
2018-04-30,2094443,1926434,4020877,0.92
2018-05-01,1736096,1931217,3667313,1.11
2018-05-02,1959421,1816640,3776061,0.93
2018-05-03,2419224,2479126,4898350,1.02
2018-05-04,2480642,2379035,4859677,0.96
2018-05-07,2015133,1881086,3896219,0.93
2018-05-08,1911680,1590424,3502104,0.83
2018-05-09,2651640,2220965,4872605,0.84
2018-05-10,3082534,2502750,5585284,0.81
2018-05-11,2631260,2586964,5218224,0.98
2018-05-14,2315321,2033245,4348566,0.88
2018-05-15,1954687,2176018,4130705,1.11
2018-05-16,2053586,1819625,3873211,0.89
2018-05-17,2200251,1835056,4035307,0.83
2018-05-18,1970493,2022220,3992713,1.03
2018-05-21,2121011,1749069,3870080,0.82
2018-05-22,1892767,1568313,3461080,0.83
2018-05-23,1873493,1852456,3725949,0.99
2018-05-24,1923434,1673318,3596752,0.87
2018-05-25,1966658,1801471,3768129,0.92
2018-05-29,2240205,2443511,4683716,1.09
2018-05-30,2063377,2032385,4095762,0.98
2018-05-31,1955639,2210641,4166280,1.13
2018-06-01,2345718,2007095,4352813,0.86
2018-06-04,2066974,1682476,3749450,0.81
2018-06-05,2083677,1608045,3691722,0.77
2018-06-06,2653437,2197211,4850648,0.83
2018-06-07,2614682,2401313,5015995,0.92
2018-06-08,1962230,1860246,3822476,0.95
2018-06-11,2424465,1788371,4212836,0.74
2018-06-12,2551222,1826461,4377683,0.72
2018-06-13,2571941,1905661,4477602,0.74
2018-06-14,2566042,2396034,4962076,0.93
2018-06-15,2677100,2486647,5163747,0.93
