earnings_datetime,EPS Estimate,Reported EPS,surprise_pct,yf_symbol,earnings_date
2024-07-31 21:00:00,1.6,1.83,14.51,AFL,2024-07-31 21:00:00
2024-05-01 20:00:00,1.58,1.66,5.17,AFL,2024-05-01 20:00:00
2024-01-31 21:00:00,1.45,1.25,-14.04,AFL,2024-01-31 21:00:00
2023-11-01 20:00:00,1.49,1.84,23.64,AFL,2023-11-01 20:00:00
2023-08-01 20:00:00,1.44,1.58,10.07,AFL,2023-08-01 20:00:00
2023-04-26 20:00:00,1.4,1.55,10.74,AFL,2023-04-26 20:00:00
2023-02-01 21:00:00,1.21,1.29,6.44,AFL,2023-02-01 21:00:00
2022-10-31 20:00:00,1.21,1.15,-5.29,AFL,2022-10-31 20:00:00
2022-08-01 20:00:00,1.28,1.46,14.21,AFL,2022-08-01 20:00:00
2022-04-27 20:00:00,1.37,1.42,3.96,AFL,2022-04-27 20:00:00
2022-02-02 21:00:00,1.26,1.33,5.4,AFL,2022-02-02 21:00:00
2021-10-27 20:00:00,1.32,1.56,18.25,AFL,2021-10-27 20:00:00
2021-07-28 20:00:00,1.28,1.59,24.53,AFL,2021-07-28 20:00:00
2021-04-28 20:00:00,1.21,1.51,24.57,AFL,2021-04-28 20:00:00
2021-02-03 21:00:00,1.04,1.05,0.49,AFL,2021-02-03 21:00:00
2020-10-27 20:00:00,1.14,1.39,22.28,AFL,2020-10-27 20:00:00
2020-07-28 20:00:00,1.05,1.28,21.39,AFL,2020-07-28 20:00:00
2026-08-06 20:00:00,1.94,,,AIG,2026-08-06 20:00:00
2026-04-30 20:00:00,1.88,2.11,11.96,AIG,2026-04-30 20:00:00
2026-02-10 21:00:00,1.9,1.96,3.06,AIG,2026-02-10 21:00:00
2025-11-04 21:00:00,1.71,2.2,28.5,AIG,2025-11-04 21:00:00
2025-08-06 20:00:00,1.69,1.98,17.24,AIG,2025-08-06 20:00:00
2025-05-01 20:00:00,0.97,1.16,20.17,AIG,2025-05-01 20:00:00
2025-02-11 21:00:00,1.23,1.3,5.97,AIG,2025-02-11 21:00:00
2024-11-04 21:00:00,1.1,1.23,12.15,AIG,2024-11-04 21:00:00
2024-07-31 20:00:00,1.3,1.16,-10.88,AIG,2024-07-31 20:00:00
2024-05-01 20:00:00,1.66,1.77,6.68,AIG,2024-05-01 20:00:00
2024-02-13 21:00:00,1.64,1.79,9.19,AIG,2024-02-13 21:00:00
2023-11-01 21:00:00,1.48,1.61,8.66,AIG,2023-11-01 21:00:00
2023-08-01 20:00:00,1.58,1.75,10.85,AIG,2023-08-01 20:00:00
2023-05-04 20:00:00,1.42,1.63,14.47,AIG,2023-05-04 20:00:00
2023-02-15 21:00:00,1.28,1.36,6.28,AIG,2023-02-15 21:00:00
2022-11-01 20:00:00,0.52,0.66,26.76,AIG,2022-11-01 20:00:00
2022-08-08 20:00:00,1.14,1.19,3.94,AIG,2022-08-08 20:00:00
2022-05-03 20:00:00,1.17,1.3,11.23,AIG,2022-05-03 20:00:00
2022-02-16 21:00:00,1.18,1.58,33.44,AIG,2022-02-16 21:00:00
2021-11-04 20:00:00,0.89,0.97,9.59,AIG,2021-11-04 20:00:00
2021-08-05 20:00:00,1.2,1.52,26.69,AIG,2021-08-05 20:00:00
2021-05-06 20:00:00,0.98,1.05,7.36,AIG,2021-05-06 20:00:00
2021-02-16 21:00:00,0.93,0.94,1.19,AIG,2021-02-16 21:00:00
2020-11-05 21:00:00,0.55,0.81,45.99,AIG,2020-11-05 21:00:00
2020-08-03 20:00:00,0.56,0.66,17.99,AIG,2020-08-03 20:00:00
2026-08-04 19:00:00,5.16,,,AIZ,2026-08-04 19:00:00
2026-05-05 18:00:00,5.33,5.95,11.71,AIZ,2026-05-05 18:00:00
2026-02-10 21:00:00,5.5,5.61,1.94,AIZ,2026-02-10 21:00:00
2025-11-04 21:00:00,4.28,5.73,34.03,AIZ,2025-11-04 21:00:00
2025-08-05 20:00:00,4.45,5.1,14.51,AIZ,2025-08-05 20:00:00
2025-05-06 20:00:00,2.78,3.39,22.1,AIZ,2025-05-06 20:00:00
2025-02-11 21:00:00,4.13,4.79,15.89,AIZ,2025-02-11 21:00:00
2024-11-05 21:00:00,2.64,3.0,13.57,AIZ,2024-11-05 21:00:00
2024-08-06 20:00:00,3.61,4.08,13.12,AIZ,2024-08-06 20:00:00
2024-05-07 20:00:00,3.92,4.78,21.92,AIZ,2024-05-07 20:00:00
2024-02-06 21:00:00,3.71,4.58,23.34,AIZ,2024-02-06 21:00:00
2023-10-31 20:00:00,2.59,4.29,65.73,AIZ,2023-10-31 20:00:00
2023-08-03 20:00:00,2.75,3.89,41.2,AIZ,2023-08-03 20:00:00
2023-05-02 20:00:00,2.32,2.75,18.5,AIZ,2023-05-02 20:00:00
2023-02-07 21:00:00,2.7,3.23,19.78,AIZ,2023-02-07 21:00:00
2022-11-01 20:00:00,1.0,1.01,0.82,AIZ,2022-11-01 20:00:00
2022-08-02 20:00:00,3.22,2.95,-8.34,AIZ,2022-08-02 20:00:00
2022-05-03 20:00:00,2.8,3.75,33.7,AIZ,2022-05-03 20:00:00
2022-02-08 21:00:00,2.31,2.47,6.97,AIZ,2022-02-08 21:00:00
2021-11-02 20:00:00,1.55,1.41,-8.8,AIZ,2021-11-02 20:00:00
2021-08-03 20:00:00,2.47,2.99,20.89,AIZ,2021-08-03 20:00:00
2021-05-04 20:00:00,1.94,2.47,27.13,AIZ,2021-05-04 20:00:00
2021-02-09 21:00:00,2.08,1.82,-12.7,AIZ,2021-02-09 21:00:00
2020-11-02 21:00:00,0.99,1.41,42.65,AIZ,2020-11-02 21:00:00
2020-08-04 20:00:00,2.12,2.75,29.69,AIZ,2020-08-04 20:00:00
2026-07-30 20:00:00,2.82,,,AJG,2026-07-30 20:00:00
2026-04-30 20:00:00,4.43,4.47,0.98,AJG,2026-04-30 20:00:00
2026-01-29 21:00:00,2.35,2.38,1.4,AJG,2026-01-29 21:00:00
2025-10-30 20:00:00,2.54,2.32,-8.54,AJG,2025-10-30 20:00:00
2025-07-31 20:00:00,2.36,2.33,-1.21,AJG,2025-07-31 20:00:00
2025-05-01 20:00:00,3.58,3.67,2.52,AJG,2025-05-01 20:00:00
2025-01-30 21:00:00,2.03,2.13,4.98,AJG,2025-01-30 21:00:00
2024-10-24 20:00:00,2.27,2.26,-0.58,AJG,2024-10-24 20:00:00
2024-07-25 20:00:00,2.24,2.26,0.98,AJG,2024-07-25 20:00:00
2024-04-25 20:00:00,3.41,3.49,2.46,AJG,2024-04-25 20:00:00
2024-01-25 21:00:00,1.85,1.85,-0.06,AJG,2024-01-25 21:00:00
2023-10-26 20:00:00,1.95,2.0,2.62,AJG,2023-10-26 20:00:00
2023-07-27 20:00:00,1.86,1.9,2.19,AJG,2023-07-27 20:00:00
2023-04-27 20:00:00,2.99,3.03,1.22,AJG,2023-04-27 20:00:00
2023-01-26 21:00:00,1.5,1.54,2.98,AJG,2023-01-26 21:00:00
2022-10-27 20:00:00,1.66,1.72,3.38,AJG,2022-10-27 20:00:00
2022-07-28 20:00:00,1.68,1.7,1.2,AJG,2022-07-28 20:00:00
2022-04-28 20:00:00,2.76,2.81,1.78,AJG,2022-04-28 20:00:00
2022-01-27 21:00:00,0.95,0.98,3.25,AJG,2022-01-27 21:00:00
2021-10-28 20:00:00,1.21,1.33,9.85,AJG,2021-10-28 20:00:00
2021-07-29 20:00:00,1.07,1.17,8.84,AJG,2021-07-29 20:00:00
2021-04-29 20:00:00,1.84,2.02,10.03,AJG,2021-04-29 20:00:00
2021-01-28 21:00:00,0.78,0.88,12.13,AJG,2021-01-28 21:00:00
2020-10-29 20:00:00,0.92,1.08,16.79,AJG,2020-10-29 20:00:00
2020-07-30 20:00:00,0.73,0.94,29.03,AJG,2020-07-30 20:00:00
2026-08-06 20:00:00,1.58,,,AKAM,2026-08-06 20:00:00
2026-05-07 20:00:00,1.6,1.61,0.35,AKAM,2026-05-07 20:00:00
2026-02-19 21:00:00,1.75,1.84,5.12,AKAM,2026-02-19 21:00:00
2025-11-06 21:00:00,1.64,1.86,13.71,AKAM,2025-11-06 21:00:00
2025-08-07 20:00:00,1.53,1.73,13.18,AKAM,2025-08-07 20:00:00
2025-05-08 20:00:00,1.57,1.7,8.58,AKAM,2025-05-08 20:00:00
2025-02-20 21:00:00,1.52,1.66,8.98,AKAM,2025-02-20 21:00:00
2024-11-07 21:00:00,1.59,1.59,0.01,AKAM,2024-11-07 21:00:00
2024-08-08 20:00:00,1.53,1.58,3.02,AKAM,2024-08-08 20:00:00
2024-05-09 20:00:00,1.61,1.64,1.96,AKAM,2024-05-09 20:00:00
2024-02-13 21:00:00,1.61,1.69,4.75,AKAM,2024-02-13 21:00:00
2023-11-07 21:00:00,1.5,1.63,8.76,AKAM,2023-11-07 21:00:00
2023-08-08 20:00:00,1.41,1.49,5.94,AKAM,2023-08-08 20:00:00
2023-05-09 20:00:00,1.32,1.4,6.01,AKAM,2023-05-09 20:00:00
2023-02-14 21:00:00,1.26,1.37,8.7,AKAM,2023-02-14 21:00:00
2022-11-08 21:00:00,1.22,1.26,2.98,AKAM,2022-11-08 21:00:00
2022-08-09 20:00:00,1.31,1.35,3.22,AKAM,2022-08-09 20:00:00
2022-05-03 20:00:00,1.42,1.39,-2.23,AKAM,2022-05-03 20:00:00
2022-02-15 21:00:00,1.42,1.49,4.98,AKAM,2022-02-15 21:00:00
2021-11-02 20:00:00,1.39,1.45,4.6,AKAM,2021-11-02 20:00:00
2021-08-03 20:00:00,1.38,1.42,2.54,AKAM,2021-08-03 20:00:00
2021-05-04 20:00:00,1.3,1.38,5.86,AKAM,2021-05-04 20:00:00
2021-02-09 21:00:00,1.31,1.33,1.24,AKAM,2021-02-09 21:00:00
2020-10-27 20:00:00,1.23,1.31,6.6,AKAM,2020-10-27 20:00:00
2020-07-28 20:00:00,1.21,1.38,13.61,AKAM,2020-07-28 20:00:00
2026-07-29 20:00:00,3.15,,,ALB,2026-07-29 20:00:00
2026-05-06 20:00:00,1.31,2.95,124.6,ALB,2026-05-06 20:00:00
2026-02-11 21:00:00,-0.49,-0.53,-8.6,ALB,2026-02-11 21:00:00
2025-11-05 21:00:00,-0.88,-0.19,78.33,ALB,2025-11-05 21:00:00
2025-07-30 20:00:00,-0.81,0.11,113.51,ALB,2025-07-30 20:00:00
2025-04-30 20:00:00,-0.68,-0.18,73.52,ALB,2025-04-30 20:00:00
2025-02-12 21:00:00,-0.67,-1.09,-63.0,ALB,2025-02-12 21:00:00
2024-11-06 21:00:00,-0.48,-1.55,-221.72,ALB,2024-11-06 21:00:00
2024-07-31 20:00:00,0.46,0.04,-91.27,ALB,2024-07-31 20:00:00
2024-05-01 20:00:00,0.23,0.26,11.7,ALB,2024-05-01 20:00:00
2024-02-14 21:00:00,1.11,1.85,66.72,ALB,2024-02-14 21:00:00
2023-11-01 20:00:00,3.74,2.74,-26.71,ALB,2023-11-01 20:00:00
2023-08-02 20:00:00,4.52,7.33,62.22,ALB,2023-08-02 20:00:00
2023-05-03 20:00:00,7.04,10.32,46.59,ALB,2023-05-03 20:00:00
2023-02-15 21:00:00,8.37,8.62,3.02,ALB,2023-02-15 21:00:00
2022-11-02 20:00:00,6.99,7.5,7.29,ALB,2022-11-02 20:00:00
2022-08-03 20:00:00,3.25,3.45,6.02,ALB,2022-08-03 20:00:00
2022-05-04 20:00:00,1.65,2.38,43.87,ALB,2022-05-04 20:00:00
2022-02-16 21:00:00,0.99,1.01,1.85,ALB,2022-02-16 21:00:00
2021-11-03 20:00:00,0.77,1.05,37.09,ALB,2021-11-03 20:00:00
2021-08-04 20:00:00,0.83,0.89,6.79,ALB,2021-08-04 20:00:00
2021-05-05 20:00:00,0.8,1.1,38.01,ALB,2021-05-05 20:00:00
2021-02-17 21:00:00,1.12,1.17,4.47,ALB,2021-02-17 21:00:00
2020-11-04 21:00:00,0.76,1.09,43.7,ALB,2020-11-04 21:00:00
2020-08-05 20:00:00,0.72,0.86,19.35,ALB,2020-08-05 20:00:00
2026-07-29 20:00:00,2.6,,,ALGN,2026-07-29 20:00:00
2026-04-29 20:00:00,2.29,2.58,12.84,ALGN,2026-04-29 20:00:00
2026-02-04 21:00:00,2.97,3.29,10.81,ALGN,2026-02-04 21:00:00
2025-10-29 20:00:00,2.41,2.61,8.36,ALGN,2025-10-29 20:00:00
2025-07-30 20:00:00,2.57,2.49,-3.26,ALGN,2025-07-30 20:00:00
2025-04-30 20:00:00,1.99,2.13,7.07,ALGN,2025-04-30 20:00:00
2025-02-05 21:00:00,2.45,2.44,-0.37,ALGN,2025-02-05 21:00:00
2024-10-23 20:00:00,2.31,2.35,1.55,ALGN,2024-10-23 20:00:00
2024-07-24 20:00:00,2.3,2.41,4.56,ALGN,2024-07-24 20:00:00
2024-04-24 20:00:00,1.98,2.14,8.27,ALGN,2024-04-24 20:00:00
2024-01-31 21:00:00,2.18,2.42,11.22,ALGN,2024-01-31 21:00:00
2023-10-25 20:00:00,2.26,2.14,-5.46,ALGN,2023-10-25 20:00:00
2023-07-26 20:00:00,2.04,2.22,9.09,ALGN,2023-07-26 20:00:00
2023-04-26 20:00:00,1.69,1.82,7.39,ALGN,2023-04-26 20:00:00
2023-02-01 21:00:00,1.53,1.73,12.71,ALGN,2023-02-01 21:00:00
2022-10-26 20:00:00,2.17,1.36,-37.3,ALGN,2022-10-26 20:00:00
2022-07-27 20:00:00,2.23,2.0,-10.16,ALGN,2022-07-27 20:00:00
2022-04-27 20:00:00,2.23,2.13,-4.3,ALGN,2022-04-27 20:00:00
2022-02-02 21:00:00,2.73,2.83,3.79,ALGN,2022-02-02 21:00:00
2021-10-27 20:00:00,2.59,2.87,10.71,ALGN,2021-10-27 20:00:00
2021-07-28 20:00:00,2.53,3.04,19.98,ALGN,2021-07-28 20:00:00
2021-04-28 20:00:00,2.01,2.49,23.97,ALGN,2021-04-28 20:00:00
2021-02-03 21:00:00,2.14,2.61,22.23,ALGN,2021-02-03 21:00:00
2020-10-21 20:00:00,0.73,2.25,206.84,ALGN,2020-10-21 20:00:00
2020-07-22 20:00:00,-0.05,-0.35,-615.89,ALGN,2020-07-22 20:00:00
2026-08-05 20:00:00,5.03,,,ALL,2026-08-05 20:00:00
2026-04-29 20:00:00,7.24,10.65,47.01,ALL,2026-04-29 20:00:00
2026-02-04 21:00:00,10.21,14.37,40.74,ALL,2026-02-04 21:00:00
2025-11-05 21:00:00,7.57,13.95,84.4,ALL,2025-11-05 21:00:00
2025-07-30 20:00:00,3.87,7.76,100.72,ALL,2025-07-30 20:00:00
2025-04-30 20:00:00,2.53,3.53,39.33,ALL,2025-04-30 20:00:00
2025-02-05 21:00:00,6.15,7.07,14.96,ALL,2025-02-05 21:00:00
2024-10-30 20:00:00,1.93,4.39,128.05,ALL,2024-10-30 20:00:00
2024-07-31 20:00:00,0.36,1.61,346.5,ALL,2024-07-31 20:00:00
2024-05-01 20:00:00,3.94,5.13,30.29,ALL,2024-05-01 20:00:00
2024-02-07 21:00:00,3.94,5.82,47.88,ALL,2024-02-07 21:00:00
2023-11-01 20:00:00,0.49,0.81,63.67,ALL,2023-11-01 20:00:00
2023-08-01 20:00:00,-3.96,-4.42,-11.56,ALL,2023-08-01 20:00:00
2023-05-03 20:00:00,-1.01,-1.3,-28.27,ALL,2023-05-03 20:00:00
2023-02-01 21:00:00,-1.36,-1.36,0.07,ALL,2023-02-01 21:00:00
2022-11-02 20:00:00,-1.59,-1.56,1.74,ALL,2022-11-02 20:00:00
2022-08-03 20:00:00,-1.15,-0.76,34.19,ALL,2022-08-03 20:00:00
2022-05-04 20:00:00,2.95,2.58,-12.57,ALL,2022-05-04 20:00:00
2022-02-02 21:00:00,2.77,2.75,-0.83,ALL,2022-02-02 21:00:00
2021-11-03 20:00:00,1.74,0.73,-58.07,ALL,2021-11-03 20:00:00
2021-08-04 20:00:00,3.17,3.79,19.46,ALL,2021-08-04 20:00:00
2021-05-05 20:00:00,3.94,6.11,55.07,ALL,2021-05-05 20:00:00
2021-02-03 21:00:00,3.82,5.87,53.62,ALL,2021-02-03 21:00:00
2020-11-04 21:00:00,1.76,2.94,67.12,ALL,2020-11-04 21:00:00
2020-08-04 20:00:00,1.62,2.46,52.13,ALL,2020-08-04 20:00:00
2026-08-13 20:00:00,3.38,,,AMAT,2026-08-13 20:00:00
2026-05-14 20:00:00,2.69,2.86,6.5,AMAT,2026-05-14 20:00:00
2026-02-12 21:00:00,2.21,2.38,7.89,AMAT,2026-02-12 21:00:00
2025-11-13 21:00:00,2.09,2.17,3.65,AMAT,2025-11-13 21:00:00
2025-08-14 20:00:00,2.36,2.48,5.13,AMAT,2025-08-14 20:00:00
2025-05-15 20:00:00,2.31,2.39,3.45,AMAT,2025-05-15 20:00:00
2025-02-13 21:00:00,2.3,2.38,3.67,AMAT,2025-02-13 21:00:00
2024-11-14 21:00:00,2.19,2.32,5.71,AMAT,2024-11-14 21:00:00
2024-08-15 20:00:00,2.03,2.12,4.68,AMAT,2024-08-15 20:00:00
2024-05-16 20:00:00,1.99,2.09,5.27,AMAT,2024-05-16 20:00:00
2024-02-15 21:00:00,1.91,2.13,11.78,AMAT,2024-02-15 21:00:00
2023-11-16 21:00:00,1.99,2.12,6.44,AMAT,2023-11-16 21:00:00
2023-08-17 20:00:00,1.75,1.9,8.88,AMAT,2023-08-17 20:00:00
2023-05-18 20:00:00,1.83,2.0,9.49,AMAT,2023-05-18 20:00:00
2023-02-16 21:00:00,1.92,2.03,5.68,AMAT,2023-02-16 21:00:00
2022-11-17 21:00:00,1.74,2.03,16.87,AMAT,2022-11-17 21:00:00
2022-08-18 20:00:00,1.78,1.94,8.69,AMAT,2022-08-18 20:00:00
2022-05-19 20:00:00,1.9,1.85,-2.77,AMAT,2022-05-19 20:00:00
2022-02-16 21:00:00,1.85,1.89,1.89,AMAT,2022-02-16 21:00:00
2021-11-18 21:00:00,1.96,1.94,-0.93,AMAT,2021-11-18 21:00:00
2021-08-19 20:00:00,1.78,1.9,6.82,AMAT,2021-08-19 20:00:00
2021-05-20 20:00:00,1.51,1.63,7.92,AMAT,2021-05-20 20:00:00
2021-02-18 21:00:00,1.28,1.39,8.75,AMAT,2021-02-18 21:00:00
2020-11-12 21:00:00,1.17,1.25,6.71,AMAT,2020-11-12 21:00:00
2020-08-13 20:00:00,0.95,1.06,11.88,AMAT,2020-08-13 20:00:00
2026-08-04 20:00:00,1.61,,,AMD,2026-08-04 20:00:00
2026-05-05 20:00:00,1.29,1.37,5.82,AMD,2026-05-05 20:00:00
2026-02-03 21:00:00,1.32,1.53,15.98,AMD,2026-02-03 21:00:00
2025-11-04 21:00:00,1.17,1.2,2.48,AMD,2025-11-04 21:00:00
2025-08-05 20:00:00,0.48,0.48,-0.55,AMD,2025-08-05 20:00:00
2025-05-06 20:00:00,0.93,0.96,2.83,AMD,2025-05-06 20:00:00
2025-02-04 21:00:00,1.09,1.09,0.36,AMD,2025-02-04 21:00:00
2024-10-29 20:00:00,0.92,0.92,0.46,AMD,2024-10-29 20:00:00
2024-07-30 20:00:00,0.68,0.69,1.26,AMD,2024-07-30 20:00:00
2024-04-30 20:00:00,0.61,0.62,2.04,AMD,2024-04-30 20:00:00
2024-01-30 21:00:00,0.77,0.77,-0.01,AMD,2024-01-30 21:00:00
2023-10-31 20:00:00,0.68,0.7,3.59,AMD,2023-10-31 20:00:00
2023-08-01 20:00:00,0.57,0.58,1.05,AMD,2023-08-01 20:00:00
2023-05-02 20:00:00,0.56,0.6,6.5,AMD,2023-05-02 20:00:00
2023-01-31 21:00:00,0.67,0.69,2.51,AMD,2023-01-31 21:00:00
2022-11-01 20:00:00,0.7,0.67,-4.83,AMD,2022-11-01 20:00:00
2022-08-02 20:00:00,1.04,1.05,1.37,AMD,2022-08-02 20:00:00
2022-05-03 20:00:00,0.92,1.13,22.23,AMD,2022-05-03 20:00:00
2022-02-01 21:00:00,0.76,0.92,21.38,AMD,2022-02-01 21:00:00
2021-10-26 20:00:00,0.66,0.73,10.04,AMD,2021-10-26 20:00:00
2021-07-27 20:00:00,0.54,0.63,16.95,AMD,2021-07-27 20:00:00
2021-04-27 20:00:00,0.44,0.52,18.31,AMD,2021-04-27 20:00:00
2021-01-26 21:00:00,0.48,0.52,9.46,AMD,2021-01-26 21:00:00
2020-10-27 10:00:00,0.36,0.41,15.49,AMD,2020-10-27 10:00:00
2020-07-28 20:00:00,0.17,0.18,8.78,AMD,2020-07-28 20:00:00
2026-07-30 12:00:00,1.99,,,AME,2026-07-30 12:00:00
2026-04-30 10:00:00,1.9,1.97,3.56,AME,2026-04-30 10:00:00
2026-02-03 11:00:00,1.94,2.01,3.4,AME,2026-02-03 11:00:00
2025-10-30 10:00:00,1.76,1.89,7.41,AME,2025-10-30 10:00:00
2025-07-31 10:00:00,1.69,1.78,5.54,AME,2025-07-31 10:00:00
2025-05-01 10:00:00,1.69,1.75,3.51,AME,2025-05-01 10:00:00
2025-02-04 11:00:00,1.85,1.87,1.12,AME,2025-02-04 11:00:00
2024-10-31 10:00:00,1.62,1.66,2.6,AME,2024-10-31 10:00:00
2024-08-01 10:00:00,1.64,1.66,0.98,AME,2024-08-01 10:00:00
2024-05-02 10:00:00,1.59,1.64,2.95,AME,2024-05-02 10:00:00
2024-02-06 11:00:00,1.63,1.68,3.12,AME,2024-02-06 11:00:00
2023-10-31 10:00:00,1.58,1.64,3.88,AME,2023-10-31 10:00:00
2023-08-01 10:00:00,1.51,1.57,4.07,AME,2023-08-01 10:00:00
2023-05-02 10:00:00,1.41,1.49,5.51,AME,2023-05-02 10:00:00
2023-02-02 11:00:00,1.47,1.52,3.31,AME,2023-02-02 11:00:00
2022-11-01 10:00:00,1.37,1.45,5.75,AME,2022-11-01 10:00:00
2022-08-02 10:00:00,1.3,1.38,6.06,AME,2022-08-02 10:00:00
2022-05-03 10:00:00,1.28,1.33,4.29,AME,2022-05-03 10:00:00
2022-02-03 11:00:00,1.3,1.37,5.28,AME,2022-02-03 11:00:00
2021-11-02 10:00:00,1.18,1.26,6.54,AME,2021-11-02 10:00:00
2021-08-03 10:00:00,1.1,1.15,4.23,AME,2021-08-03 10:00:00
2021-05-04 10:00:00,1.01,1.07,5.45,AME,2021-05-04 10:00:00
2021-02-04 11:00:00,1.03,1.08,4.92,AME,2021-02-04 11:00:00
2020-10-29 10:00:00,0.94,1.01,7.52,AME,2020-10-29 10:00:00
2020-08-04 10:00:00,0.73,0.84,15.81,AME,2020-08-04 10:00:00
2026-08-04 20:00:00,5.59,,,AMGN,2026-08-04 20:00:00
2026-04-30 20:00:00,4.77,5.15,8.04,AMGN,2026-04-30 20:00:00
2026-02-03 21:00:00,4.73,5.29,11.94,AMGN,2026-02-03 21:00:00
2025-11-04 21:00:00,5.01,5.64,12.47,AMGN,2025-11-04 21:00:00
2025-08-05 20:00:00,5.28,6.02,14.08,AMGN,2025-08-05 20:00:00
2025-05-01 20:00:00,4.26,4.9,15.01,AMGN,2025-05-01 20:00:00
2025-02-04 21:00:00,5.08,5.31,4.63,AMGN,2025-02-04 21:00:00
2024-10-30 20:00:00,5.11,5.58,9.29,AMGN,2024-10-30 20:00:00
2024-08-06 20:00:00,5.0,4.97,-0.62,AMGN,2024-08-06 20:00:00
2024-05-02 20:00:00,3.89,3.96,1.83,AMGN,2024-05-02 20:00:00
2024-02-06 21:00:00,4.59,4.71,2.58,AMGN,2024-02-06 21:00:00
2023-10-31 11:00:00,4.68,4.96,5.9,AMGN,2023-10-31 11:00:00
2023-08-03 20:00:00,4.49,5.0,11.27,AMGN,2023-08-03 20:00:00
2023-04-27 20:00:00,3.85,3.98,3.27,AMGN,2023-04-27 20:00:00
2023-01-31 21:00:00,4.09,4.09,-0.03,AMGN,2023-01-31 21:00:00
2022-11-03 20:00:00,4.45,4.7,5.61,AMGN,2022-11-03 20:00:00
2022-08-04 20:00:00,4.33,4.65,7.28,AMGN,2022-08-04 20:00:00
2022-04-27 16:00:00,4.12,4.25,3.12,AMGN,2022-04-27 16:00:00
2022-02-07 21:00:00,4.04,4.36,8.03,AMGN,2022-02-07 21:00:00
2021-11-02 20:00:00,4.22,4.67,10.65,AMGN,2021-11-02 20:00:00
2021-08-03 20:00:00,4.01,4.38,9.2,AMGN,2021-08-03 20:00:00
2021-04-27 20:00:00,4.04,3.7,-8.46,AMGN,2021-04-27 20:00:00
2021-02-02 21:00:00,3.35,3.81,13.85,AMGN,2021-02-02 21:00:00
2020-10-28 20:00:00,3.75,4.37,16.41,AMGN,2020-10-28 20:00:00
2020-07-28 20:00:00,3.77,4.25,12.79,AMGN,2020-07-28 20:00:00
2026-07-23 12:00:00,10.6,,,AMP,2026-07-23 12:00:00
2026-04-23 20:00:00,10.21,11.26,10.25,AMP,2026-04-23 20:00:00
2026-01-29 11:00:00,10.31,10.83,5.04,AMP,2026-01-29 11:00:00
2025-10-30 11:00:00,9.76,9.87,1.12,AMP,2025-10-30 11:00:00
2025-07-24 12:00:00,9.0,9.11,1.17,AMP,2025-07-24 12:00:00
2025-04-24 11:00:00,9.17,5.83,-36.42,AMP,2025-04-24 11:00:00
2025-01-29 21:00:00,8.79,10.58,20.38,AMP,2025-01-29 21:00:00
2024-10-23 20:00:00,8.92,8.1,-9.16,AMP,2024-10-23 20:00:00
2024-07-24 20:00:00,8.53,8.53,0.03,AMP,2024-07-24 20:00:00
2024-04-22 20:00:00,8.2,8.39,2.32,AMP,2024-04-22 20:00:00
2024-01-24 21:00:00,7.7,7.2,-6.44,AMP,2024-01-24 21:00:00
2023-10-25 20:00:00,7.6,7.68,1.05,AMP,2023-10-25 20:00:00
2023-07-26 20:00:00,7.39,7.44,0.65,AMP,2023-07-26 20:00:00
2023-04-24 20:00:00,7.2,7.25,0.64,AMP,2023-04-24 20:00:00
2023-01-25 21:00:00,6.48,6.94,7.13,AMP,2023-01-25 21:00:00
2022-10-25 20:00:00,5.85,5.24,-10.39,AMP,2022-10-25 20:00:00
2022-07-26 20:00:00,5.55,5.81,4.65,AMP,2022-07-26 20:00:00
2022-04-25 20:00:00,5.9,5.98,1.4,AMP,2022-04-25 20:00:00
2022-01-26 21:00:00,5.73,6.15,7.38,AMP,2022-01-26 21:00:00
2021-10-26 20:00:00,5.49,5.86,6.67,AMP,2021-10-26 20:00:00
2021-07-26 20:00:00,5.2,5.27,1.43,AMP,2021-07-26 20:00:00
2021-04-26 20:00:00,4.71,5.43,15.37,AMP,2021-04-26 20:00:00
2021-01-27 21:00:00,4.54,4.53,-0.22,AMP,2021-01-27 21:00:00
2020-10-28 20:00:00,1.23,1.47,19.4,AMP,2020-10-28 20:00:00
2020-07-29 20:00:00,2.53,2.64,4.36,AMP,2020-07-29 20:00:00
2026-07-28 12:00:00,1.55,,,AMT,2026-07-28 12:00:00
2026-04-28 11:00:00,1.57,1.84,17.04,AMT,2026-04-28 11:00:00
2026-02-24 12:00:00,1.47,1.75,19.05,AMT,2026-02-24 12:00:00
2025-10-28 11:00:00,1.65,1.82,10.06,AMT,2025-10-28 11:00:00
2025-07-29 11:00:00,1.66,0.78,-53.01,AMT,2025-07-29 11:00:00
2025-04-29 11:00:00,1.57,1.04,-33.66,AMT,2025-04-29 11:00:00
2025-02-25 12:00:00,1.98,2.62,32.02,AMT,2025-02-25 12:00:00
2024-10-29 11:00:00,1.55,0.89,-42.59,AMT,2024-10-29 11:00:00
2024-07-30 11:00:00,1.58,1.92,21.86,AMT,2024-07-30 11:00:00
2024-04-30 11:00:00,1.76,1.96,11.15,AMT,2024-04-30 11:00:00
2024-02-27 12:00:00,0.94,0.25,-73.86,AMT,2024-02-27 12:00:00
2023-10-26 11:00:00,1.13,1.88,65.94,AMT,2023-10-26 11:00:00
2023-07-27 11:00:00,1.08,1.02,-5.65,AMT,2023-07-27 11:00:00
